corp_code,stock_code,corp_name,market,sector,fiscal_year,n_annual_report_filings,has_annual_report_in_dart_universe
00760971,259960,크래프톤,KOSPI,소프트웨어 개발 및 공급업,2022,1.0,True
00760971,259960,크래프톤,KOSPI,소프트웨어 개발 및 공급업,2023,1.0,True
00760971,259960,크래프톤,KOSPI,소프트웨어 개발 및 공급업,2024,1.0,True
00767460,178920,PI첨단소재,KOSPI,플라스틱제품 제조업,2018,1.0,True
00767460,178920,PI첨단소재,KOSPI,플라스틱제품 제조업,2019,1.0,True
00767460,178920,PI첨단소재,KOSPI,플라스틱제품 제조업,2020,1.0,True
00767460,178920,PI첨단소재,KOSPI,플라스틱제품 제조업,2021,1.0,True
00767460,178920,PI첨단소재,KOSPI,플라스틱제품 제조업,2022,1.0,True
00767460,178920,PI첨단소재,KOSPI,플라스틱제품 제조업,2023,1.0,True
00767460,178920,PI첨단소재,KOSPI,플라스틱제품 제조업,2024,1.0,True
00854997,137310,에스디바이오센서,KOSPI,의료용 기기 제조업,2018,,False
00854997,137310,에스디바이오센서,KOSPI,의료용 기기 제조업,2019,,False
00854997,137310,에스디바이오센서,KOSPI,의료용 기기 제조업,2020,2.0,True
00854997,137310,에스디바이오센서,KOSPI,의료용 기기 제조업,2021,1.0,True
00854997,137310,에스디바이오센서,KOSPI,의료용 기기 제조업,2022,2.0,True
00854997,137310,에스디바이오센서,KOSPI,의료용 기기 제조업,2023,1.0,True
00854997,137310,에스디바이오센서,KOSPI,의료용 기기 제조업,2024,5.0,True
00564562,097520,엠씨넥스,KOSPI,영상 및 음향기기 제조업,2018,1.0,True
00564562,097520,엠씨넥스,KOSPI,영상 및 음향기기 제조업,2019,1.0,True
00564562,097520,엠씨넥스,KOSPI,영상 및 음향기기 제조업,2020,1.0,True
00564562,097520,엠씨넥스,KOSPI,영상 및 음향기기 제조업,2021,1.0,True
00564562,097520,엠씨넥스,KOSPI,영상 및 음향기기 제조업,2022,1.0,True
00564562,097520,엠씨넥스,KOSPI,영상 및 음향기기 제조업,2023,1.0,True
00564562,097520,엠씨넥스,KOSPI,영상 및 음향기기 제조업,2024,1.0,True
01568413,383220,F&F,KOSPI,봉제의복 제조업,2018,,False
01568413,383220,F&F,KOSPI,봉제의복 제조업,2019,,False
01568413,383220,F&F,KOSPI,봉제의복 제조업,2020,,False
01568413,383220,F&F,KOSPI,봉제의복 제조업,2021,1.0,True
01568413,383220,F&F,KOSPI,봉제의복 제조업,2022,2.0,True
01568413,383220,F&F,KOSPI,봉제의복 제조업,2023,1.0,True
01568413,383220,F&F,KOSPI,봉제의복 제조업,2024,1.0,True
01386916,361610,SK아이이테크놀로지,KOSPI,일차전지 및 이차전지 제조업,2018,,False
01386916,361610,SK아이이테크놀로지,KOSPI,일차전지 및 이차전지 제조업,2019,,False
01386916,361610,SK아이이테크놀로지,KOSPI,일차전지 및 이차전지 제조업,2020,,False
01386916,361610,SK아이이테크놀로지,KOSPI,일차전지 및 이차전지 제조업,2021,1.0,True
01386916,361610,SK아이이테크놀로지,KOSPI,일차전지 및 이차전지 제조업,2022,2.0,True
01386916,361610,SK아이이테크놀로지,KOSPI,일차전지 및 이차전지 제조업,2023,1.0,True
01386916,361610,SK아이이테크놀로지,KOSPI,일차전지 및 이차전지 제조업,2024,1.0,True
01319899,302440,SK바이오사이언스,KOSPI,기초 의약물질 제조업,2018,1.0,True
01319899,302440,SK바이오사이언스,KOSPI,기초 의약물질 제조업,2019,2.0,True
01319899,302440,SK바이오사이언스,KOSPI,기초 의약물질 제조업,2020,1.0,True
01319899,302440,SK바이오사이언스,KOSPI,기초 의약물질 제조업,2021,1.0,True
01319899,302440,SK바이오사이언스,KOSPI,기초 의약물질 제조업,2022,1.0,True
01319899,302440,SK바이오사이언스,KOSPI,기초 의약물질 제조업,2023,1.0,True
01319899,302440,SK바이오사이언스,KOSPI,기초 의약물질 제조업,2024,1.0,True
01532603,378850,화승알앤에이,KOSPI,자동차 신품 부품 제조업,2018,,False
01532603,378850,화승알앤에이,KOSPI,자동차 신품 부품 제조업,2019,,False
01532603,378850,화승알앤에이,KOSPI,자동차 신품 부품 제조업,2020,,False
01532603,378850,화승알앤에이,KOSPI,자동차 신품 부품 제조업,2021,1.0,True
01532603,378850,화승알앤에이,KOSPI,자동차 신품 부품 제조업,2022,1.0,True
01532603,378850,화승알앤에이,KOSPI,자동차 신품 부품 제조업,2023,1.0,True
01532603,378850,화승알앤에이,KOSPI,자동차 신품 부품 제조업,2024,1.0,True
01510489,950210,프레스티지바이오파마,KOSPI,자연과학 및 공학 연구개발업,2018,,False
01510489,950210,프레스티지바이오파마,KOSPI,자연과학 및 공학 연구개발업,2019,,False
01510489,950210,프레스티지바이오파마,KOSPI,자연과학 및 공학 연구개발업,2020,1.0,True
01510489,950210,프레스티지바이오파마,KOSPI,자연과학 및 공학 연구개발업,2021,1.0,True
01510489,950210,프레스티지바이오파마,KOSPI,자연과학 및 공학 연구개발업,2022,2.0,True
01510489,950210,프레스티지바이오파마,KOSPI,자연과학 및 공학 연구개발업,2023,1.0,True
01510489,950210,프레스티지바이오파마,KOSPI,자연과학 및 공학 연구개발업,2024,3.0,True
01159233,248070,솔루엠,KOSPI,전자부품 제조업,2018,,False
01159233,248070,솔루엠,KOSPI,전자부품 제조업,2019,5.0,True
01159233,248070,솔루엠,KOSPI,전자부품 제조업,2020,3.0,True
01159233,248070,솔루엠,KOSPI,전자부품 제조업,2021,1.0,True
01159233,248070,솔루엠,KOSPI,전자부품 제조업,2022,1.0,True
01159233,248070,솔루엠,KOSPI,전자부품 제조업,2023,2.0,True
01159233,248070,솔루엠,KOSPI,전자부품 제조업,2024,2.0,True
01524093,375500,DL이앤씨,KOSPI,토목 건설업,2018,,False
01524093,375500,DL이앤씨,KOSPI,토목 건설업,2019,,False
01524093,375500,DL이앤씨,KOSPI,토목 건설업,2020,,False
01524093,375500,DL이앤씨,KOSPI,토목 건설업,2021,1.0,True
01524093,375500,DL이앤씨,KOSPI,토목 건설업,2022,1.0,True
01524093,375500,DL이앤씨,KOSPI,토목 건설업,2023,2.0,True
01524093,375500,DL이앤씨,KOSPI,토목 건설업,2024,2.0,True
00173078,009900,명신산업,KOSPI,자동차 신품 부품 제조업,2018,,False
00173078,009900,명신산업,KOSPI,자동차 신품 부품 제조업,2019,,False
00173078,009900,명신산업,KOSPI,자동차 신품 부품 제조업,2020,1.0,True
00173078,009900,명신산업,KOSPI,자동차 신품 부품 제조업,2021,1.0,True
00173078,009900,명신산업,KOSPI,자동차 신품 부품 제조업,2022,1.0,True
00173078,009900,명신산업,KOSPI,자동차 신품 부품 제조업,2023,2.0,True
00173078,009900,명신산업,KOSPI,자동차 신품 부품 제조업,2024,1.0,True
00453284,339770,교촌에프앤비,KOSPI,음·식료품 및 담배 도매업,2018,,False
00453284,339770,교촌에프앤비,KOSPI,음·식료품 및 담배 도매업,2019,,False
00453284,339770,교촌에프앤비,KOSPI,음·식료품 및 담배 도매업,2020,1.0,True
00453284,339770,교촌에프앤비,KOSPI,음·식료품 및 담배 도매업,2021,1.0,True
00453284,339770,교촌에프앤비,KOSPI,음·식료품 및 담배 도매업,2022,1.0,True
00453284,339770,교촌에프앤비,KOSPI,음·식료품 및 담배 도매업,2023,1.0,True
00453284,339770,교촌에프앤비,KOSPI,음·식료품 및 담배 도매업,2024,2.0,True
01204056,352820,하이브,KOSPI,오디오물 출판 및 원판 녹음업,2018,,False
01204056,352820,하이브,KOSPI,오디오물 출판 및 원판 녹음업,2019,,False
01204056,352820,하이브,KOSPI,오디오물 출판 및 원판 녹음업,2020,1.0,True
01204056,352820,하이브,KOSPI,오디오물 출판 및 원판 녹음업,2021,1.0,True
01204056,352820,하이브,KOSPI,오디오물 출판 및 원판 녹음업,2022,2.0,True
01204056,352820,하이브,KOSPI,오디오물 출판 및 원판 녹음업,2023,2.0,True
01204056,352820,하이브,KOSPI,오디오물 출판 및 원판 녹음업,2024,1.0,True
00878696,326030,에스케이바이오팜,KOSPI,자연과학 및 공학 연구개발업,2018,,False
00878696,326030,에스케이바이오팜,KOSPI,자연과학 및 공학 연구개발업,2019,,False
00878696,326030,에스케이바이오팜,KOSPI,자연과학 및 공학 연구개발업,2020,1.0,True
00878696,326030,에스케이바이오팜,KOSPI,자연과학 및 공학 연구개발업,2021,1.0,True
00878696,326030,에스케이바이오팜,KOSPI,자연과학 및 공학 연구개발업,2022,1.0,True
00878696,326030,에스케이바이오팜,KOSPI,자연과학 및 공학 연구개발업,2023,1.0,True
00878696,326030,에스케이바이오팜,KOSPI,자연과학 및 공학 연구개발업,2024,1.0,True
01478712,353200,대덕전자,KOSPI,전자부품 제조업,2018,,False
01478712,353200,대덕전자,KOSPI,전자부품 제조업,2019,,False
01478712,353200,대덕전자,KOSPI,전자부품 제조업,2020,1.0,True
01478712,353200,대덕전자,KOSPI,전자부품 제조업,2021,1.0,True
01478712,353200,대덕전자,KOSPI,전자부품 제조업,2022,1.0,True
01478712,353200,대덕전자,KOSPI,전자부품 제조업,2023,1.0,True
01478712,353200,대덕전자,KOSPI,전자부품 제조업,2024,1.0,True
01428203,344820,케이씨씨글라스,KOSPI,유리 및 유리제품 제조업,2018,,False
01428203,344820,케이씨씨글라스,KOSPI,유리 및 유리제품 제조업,2019,,False
01428203,344820,케이씨씨글라스,KOSPI,유리 및 유리제품 제조업,2020,1.0,True
01428203,344820,케이씨씨글라스,KOSPI,유리 및 유리제품 제조업,2021,3.0,True
01428203,344820,케이씨씨글라스,KOSPI,유리 및 유리제품 제조업,2022,1.0,True
01428203,344820,케이씨씨글라스,KOSPI,유리 및 유리제품 제조업,2023,2.0,True
01428203,344820,케이씨씨글라스,KOSPI,유리 및 유리제품 제조업,2024,1.0,True
00450010,308170,씨티알모빌리티,KOSPI,자동차 신품 부품 제조업,2018,,False
00450010,308170,씨티알모빌리티,KOSPI,자동차 신품 부품 제조업,2019,1.0,True
00450010,308170,씨티알모빌리티,KOSPI,자동차 신품 부품 제조업,2020,1.0,True
00450010,308170,씨티알모빌리티,KOSPI,자동차 신품 부품 제조업,2021,2.0,True
00450010,308170,씨티알모빌리티,KOSPI,자동차 신품 부품 제조업,2022,2.0,True
00450010,308170,씨티알모빌리티,KOSPI,자동차 신품 부품 제조업,2023,1.0,True
00450010,308170,씨티알모빌리티,KOSPI,자동차 신품 부품 제조업,2024,2.0,True
01199550,322000,HD현대에너지솔루션,KOSPI,반도체 제조업,2018,,False
01199550,322000,HD현대에너지솔루션,KOSPI,반도체 제조업,2019,2.0,True
01199550,322000,HD현대에너지솔루션,KOSPI,반도체 제조업,2020,2.0,True
01199550,322000,HD현대에너지솔루션,KOSPI,반도체 제조업,2021,2.0,True
01199550,322000,HD현대에너지솔루션,KOSPI,반도체 제조업,2022,1.0,True
01199550,322000,HD현대에너지솔루션,KOSPI,반도체 제조업,2023,1.0,True
01199550,322000,HD현대에너지솔루션,KOSPI,반도체 제조업,2024,2.0,True
00339391,272210,한화시스템,KOSPI,전자부품 제조업,2018,,False
00339391,272210,한화시스템,KOSPI,전자부품 제조업,2019,1.0,True
00339391,272210,한화시스템,KOSPI,전자부품 제조업,2020,2.0,True
00339391,272210,한화시스템,KOSPI,전자부품 제조업,2021,3.0,True
00339391,272210,한화시스템,KOSPI,전자부품 제조업,2022,3.0,True
00339391,272210,한화시스템,KOSPI,전자부품 제조업,2023,3.0,True
00339391,272210,한화시스템,KOSPI,전자부품 제조업,2024,1.0,True
00150633,013890,지누스,KOSPI,가구 제조업,2018,5.0,True
00150633,013890,지누스,KOSPI,가구 제조업,2019,1.0,True
00150633,013890,지누스,KOSPI,가구 제조업,2020,1.0,True
00150633,013890,지누스,KOSPI,가구 제조업,2021,1.0,True
00150633,013890,지누스,KOSPI,가구 제조업,2022,1.0,True
00150633,013890,지누스,KOSPI,가구 제조업,2023,3.0,True
00150633,013890,지누스,KOSPI,가구 제조업,2024,3.0,True
01412725,336260,두산퓨얼셀,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2018,,False
01412725,336260,두산퓨얼셀,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2019,1.0,True
01412725,336260,두산퓨얼셀,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2020,1.0,True
01412725,336260,두산퓨얼셀,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2021,1.0,True
01412725,336260,두산퓨얼셀,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2022,1.0,True
01412725,336260,두산퓨얼셀,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2023,1.0,True
01412725,336260,두산퓨얼셀,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2024,1.0,True
01412822,336370,솔루스첨단소재,KOSPI,전자부품 제조업,2018,,False
01412822,336370,솔루스첨단소재,KOSPI,전자부품 제조업,2019,1.0,True
01412822,336370,솔루스첨단소재,KOSPI,전자부품 제조업,2020,1.0,True
01412822,336370,솔루스첨단소재,KOSPI,전자부품 제조업,2021,2.0,True
01412822,336370,솔루스첨단소재,KOSPI,전자부품 제조업,2022,1.0,True
01412822,336370,솔루스첨단소재,KOSPI,전자부품 제조업,2023,1.0,True
01412822,336370,솔루스첨단소재,KOSPI,전자부품 제조업,2024,2.0,True
00203315,036420,콘텐트리중앙,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",2018,2.0,True
00203315,036420,콘텐트리중앙,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",2019,1.0,True
00203315,036420,콘텐트리중앙,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",2020,1.0,True
00203315,036420,콘텐트리중앙,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",2021,1.0,True
00203315,036420,콘텐트리중앙,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",2022,1.0,True
00203315,036420,콘텐트리중앙,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",2023,1.0,True
00203315,036420,콘텐트리중앙,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",2024,1.0,True
00155276,003670,포스코퓨처엠,KOSPI,일차전지 및 이차전지 제조업,2018,1.0,True
00155276,003670,포스코퓨처엠,KOSPI,일차전지 및 이차전지 제조업,2019,1.0,True
00155276,003670,포스코퓨처엠,KOSPI,일차전지 및 이차전지 제조업,2020,2.0,True
00155276,003670,포스코퓨처엠,KOSPI,일차전지 및 이차전지 제조업,2021,1.0,True
00155276,003670,포스코퓨처엠,KOSPI,일차전지 및 이차전지 제조업,2022,2.0,True
00155276,003670,포스코퓨처엠,KOSPI,일차전지 및 이차전지 제조업,2023,2.0,True
00155276,003670,포스코퓨처엠,KOSPI,일차전지 및 이차전지 제조업,2024,1.0,True
00362441,307950,현대오토에버,KOSPI,소프트웨어 개발 및 공급업,2018,2.0,True
00362441,307950,현대오토에버,KOSPI,소프트웨어 개발 및 공급업,2019,1.0,True
00362441,307950,현대오토에버,KOSPI,소프트웨어 개발 및 공급업,2020,1.0,True
00362441,307950,현대오토에버,KOSPI,소프트웨어 개발 및 공급업,2021,1.0,True
00362441,307950,현대오토에버,KOSPI,소프트웨어 개발 및 공급업,2022,1.0,True
00362441,307950,현대오토에버,KOSPI,소프트웨어 개발 및 공급업,2023,2.0,True
00362441,307950,현대오토에버,KOSPI,소프트웨어 개발 및 공급업,2024,1.0,True
00415646,192650,드림텍,KOSPI,전자부품 제조업,2018,1.0,True
00415646,192650,드림텍,KOSPI,전자부품 제조업,2019,1.0,True
00415646,192650,드림텍,KOSPI,전자부품 제조업,2020,1.0,True
00415646,192650,드림텍,KOSPI,전자부품 제조업,2021,2.0,True
00415646,192650,드림텍,KOSPI,전자부품 제조업,2022,1.0,True
00415646,192650,드림텍,KOSPI,전자부품 제조업,2023,1.0,True
00415646,192650,드림텍,KOSPI,전자부품 제조업,2024,4.0,True
01010110,192080,더블유게임즈,KOSPI,소프트웨어 개발 및 공급업,2018,1.0,True
01010110,192080,더블유게임즈,KOSPI,소프트웨어 개발 및 공급업,2019,1.0,True
01010110,192080,더블유게임즈,KOSPI,소프트웨어 개발 및 공급업,2020,1.0,True
01010110,192080,더블유게임즈,KOSPI,소프트웨어 개발 및 공급업,2021,1.0,True
01010110,192080,더블유게임즈,KOSPI,소프트웨어 개발 및 공급업,2022,1.0,True
01010110,192080,더블유게임즈,KOSPI,소프트웨어 개발 및 공급업,2023,1.0,True
01010110,192080,더블유게임즈,KOSPI,소프트웨어 개발 및 공급업,2024,1.0,True
00651901,298690,에어부산,KOSPI,항공 여객 운송업,2018,2.0,True
00651901,298690,에어부산,KOSPI,항공 여객 운송업,2019,1.0,True
00651901,298690,에어부산,KOSPI,항공 여객 운송업,2020,1.0,True
00651901,298690,에어부산,KOSPI,항공 여객 운송업,2021,1.0,True
00651901,298690,에어부산,KOSPI,항공 여객 운송업,2022,2.0,True
00651901,298690,에어부산,KOSPI,항공 여객 운송업,2023,3.0,True
00651901,298690,에어부산,KOSPI,항공 여객 운송업,2024,1.0,True
00458234,267850,아시아나IDT,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2018,3.0,True
