rcept_no,corp_cls,corp_code,corp_name,drctr_co,otcmp_drctr_co,apnt,rlsofc,mdstrm_resig,stlm_dt,fiscal_year,endpoint_label
20250321001231,Y,00671376,트리니티항공,7,3,-,-,-,2024-12-31,2024,outside_director
20210311001163,Y,01262032,롯데이노베이트,6,3,3,-,-,2020-12-31,2020,outside_director
20220314001163,Y,01262032,롯데이노베이트,6,3,-,-,-,2021-12-31,2021,outside_director
20230316001574,Y,01262032,롯데이노베이트,7,3,3,-,-,2022-12-31,2022,outside_director
20240313001559,Y,01262032,롯데이노베이트,6,3,-,-,-,2023-12-31,2023,outside_director
20250320001204,Y,01262032,롯데이노베이트,6,3,3,-,-,2024-12-31,2024,outside_director
20210310001080,Y,01316254,HS효성첨단소재,2,3,3,-,-,2020-12-31,2020,outside_director
20220308000820,Y,01316254,HS효성첨단소재,2,3,-,-,-,2021-12-31,2021,outside_director
20230308000691,Y,01316254,HS효성첨단소재,6,3,3,-,-,2022-12-31,2022,outside_director
20240306000635,Y,01316254,HS효성첨단소재,6,3,-,-,-,2023-12-31,2023,outside_director
20250312001093,Y,01316254,HS효성첨단소재,6,3,3,-,-,2024-12-31,2024,outside_director
20210310001217,Y,01316245,효성중공업,5,3,3,-,-,2020-12-31,2020,outside_director
20220727000309,Y,01316245,효성중공업,5,3,-,-,-,2021-12-31,2021,outside_director
20230309000420,Y,01316245,효성중공업,7,4,1,-,-,2022-12-31,2022,outside_director
20240315000877,Y,01316245,효성중공업,8,5,1,-,-,2023-12-31,2023,outside_director
20250814003044,Y,01316245,효성중공업,8,5,4,-,-,2024-12-31,2024,outside_director
20210310001051,Y,01316227,효성티앤씨,6,4,4,-,-,2020-12-31,2020,outside_director
20220308000960,Y,01316227,효성티앤씨,5,3,-,-,1,2021-12-31,2021,outside_director
20230308000741,Y,01316227,효성티앤씨,6,3,3,-,-,2022-12-31,2022,outside_director
20240306000715,Y,01316227,효성티앤씨,6,3,-,-,-,2023-12-31,2023,outside_director
20250312000116,Y,01316227,효성티앤씨,6,3,3,-,-,2024-12-31,2024,outside_director
20210310001197,Y,01316236,효성화학,5,3,3,-,-,2020-12-31,2020,outside_director
20220308000678,Y,01316236,효성화학,5,3,-,-,-,2021-12-31,2021,outside_director
20230308000769,Y,01316236,효성화학,4,2,-,-,1,2022-12-31,2022,outside_director
20240306000534,Y,01316236,효성화학,5,3,1,-,-,2023-12-31,2023,outside_director
20250312001129,Y,01316236,효성화학,5,3,2,-,-,2024-12-31,2024,outside_director
20210316000975,Y,01310269,IPARK현대산업개발,7,4,-,-,-,2020-12-31,2020,outside_director
20220321001372,Y,01310269,IPARK현대산업개발,7,4,2,-,1,2021-12-31,2021,outside_director
20230713000082,Y,01310269,IPARK현대산업개발,7,4,1,-,-,2022-12-31,2022,outside_director
20240401002733,Y,01310269,IPARK현대산업개발,7,4,2,-,-,2023-12-31,2023,outside_director
20250812000514,Y,01310269,IPARK현대산업개발,6,3,2,-,1,2024-12-31,2024,outside_director
20210317001237,Y,00139454,애경산업,8,3,-,-,-,2020-12-31,2020,outside_director
20220317000002,Y,00139454,애경산업,8,3,-,-,-,2021-12-31,2021,outside_director
20230315001190,Y,00139454,애경산업,5,2,-,-,1,2022-12-31,2022,outside_director
20240313000766,Y,00139454,애경산업,7,3,1,-,1,2023-12-31,2023,outside_director
20250314001008,Y,00139454,애경산업,8,3,-,-,-,2024-12-31,2024,outside_director
20220512000852,Y,00413046,셀트리온,9,5,5,-,1,2020-12-31,2020,outside_director
20220512000853,Y,00413046,셀트리온,9,5,-,-,-,2021-12-31,2021,outside_director
20230320000842,Y,00413046,셀트리온,9,5,6,-,1,2022-12-31,2022,outside_director
20240318000913,Y,00413046,셀트리온,12,8,3,-,-,2023-12-31,2023,outside_director
20250317000929,Y,00413046,셀트리온,12,8,8,-,-,2024-12-31,2024,outside_director
20210326000876,Y,01267684,쿠쿠홈시스,5,3,3,-,3,2020-12-31,2020,outside_director
20220330001375,Y,01267684,쿠쿠홈시스,4,3,1,-,1,2021-12-31,2021,outside_director
20230403003576,Y,01267684,쿠쿠홈시스,4,3,-,-,-,2022-12-31,2022,outside_director
20240320001937,Y,01267684,쿠쿠홈시스,4,3,2,-,-,2023-12-31,2023,outside_director
20250331004301,Y,01267684,쿠쿠홈시스,4,3,1,-,-,2024-12-31,2024,outside_director
20210428000711,Y,01267170,SK케미칼,5,3,2,-,-,2020-12-31,2020,outside_director
20220318001113,Y,01267170,SK케미칼,6,4,1,-,-,2021-12-31,2021,outside_director
20230320000964,Y,01267170,SK케미칼,7,4,1,-,-,2022-12-31,2022,outside_director
20240318000792,Y,01267170,SK케미칼,7,4,2,-,-,2023-12-31,2023,outside_director
20250318000565,Y,01267170,SK케미칼,7,4,1,-,-,2024-12-31,2024,outside_director
20210317000292,Y,01263022,BGF리테일,6,4,1,-,1,2020-12-31,2020,outside_director
20220321001041,Y,01263022,BGF리테일,7,4,-,-,-,2021-12-31,2021,outside_director
20230320000886,Y,01263022,BGF리테일,7,5,4,-,-,2022-12-31,2022,outside_director
20240412003349,Y,01263022,BGF리테일,7,5,1,-,-,2023-12-31,2023,outside_director
20250318000733,Y,01263022,BGF리테일,7,5,-,-,-,2024-12-31,2024,outside_director
20210323000271,Y,00117726,DYP,6,3,2,-,2,2020-12-31,2020,outside_director
20220323000753,Y,00117726,DYP,7,3,-,-,-,2021-12-31,2021,outside_director
20230323001067,Y,00117726,DYP,7,3,1,-,-,2022-12-31,2022,outside_director
20240321001296,Y,00117726,DYP,7,3,-,-,-,2023-12-31,2023,outside_director
20250321001077,Y,00117726,DYP,7,3,-,-,-,2024-12-31,2024,outside_director
20210318000640,Y,00653024,진에어,7,4,4,-,3,2020-12-31,2020,outside_director
20220315000693,Y,00653024,진에어,7,4,1,-,1,2021-12-31,2021,outside_director
20230314000645,Y,00653024,진에어,6,3,-,-,1,2022-12-31,2022,outside_director
20240313000931,Y,00653024,진에어,7,4,4,-,-,2023-12-31,2023,outside_director
20250318000022,Y,00653024,진에어,7,4,-,-,-,2024-12-31,2024,outside_director
20210316001143,Y,01261893,케이씨텍,8,2,-,-,-,2020-12-31,2020,outside_director
20220321000733,Y,01261893,케이씨텍,6,2,2,-,-,2021-12-31,2021,outside_director
20230321001167,Y,01261893,케이씨텍,8,2,-,-,-,2022-12-31,2022,outside_director
20240320001528,Y,01261893,케이씨텍,9,3,3,-,-,2023-12-31,2023,outside_director
20250318001445,Y,01261893,케이씨텍,9,3,-,-,-,2024-12-31,2024,outside_director
20210316000471,Y,01060814,삼양패키징,3,1,1,-,1,2020-12-31,2020,outside_director
20220315001102,Y,01060814,삼양패키징,3,1,-,-,-,2021-12-31,2021,outside_director
20230314000865,Y,01060814,삼양패키징,3,1,-,-,-,2022-12-31,2022,outside_director
20240312000858,Y,01060814,삼양패키징,4,1,1,-,1,2023-12-31,2023,outside_director
20250318001393,Y,01060814,삼양패키징,4,1,-,-,-,2024-12-31,2024,outside_director
20210305000809,Y,00256955,테이팩스,5,2,-,-,-,2020-12-31,2020,outside_director
20220816000332,Y,00256955,테이팩스,4,2,-,-,-,2021-12-31,2021,outside_director
20230310000763,Y,00256955,테이팩스,6,3,1,-,-,2022-12-31,2022,outside_director
20240322000460,Y,00256955,테이팩스,6,3,2,-,-,2023-12-31,2023,outside_director
20250310000646,Y,00256955,테이팩스,6,3,1,-,1,2024-12-31,2024,outside_director
20210315000804,Y,01258507,롯데웰푸드,8,5,2,-,-,2020-12-31,2020,outside_director
20220315001046,Y,01258507,롯데웰푸드,8,5,3,-,1,2021-12-31,2021,outside_director
20230315000646,Y,01258507,롯데웰푸드,8,5,4,-,3,2022-12-31,2022,outside_director
20240322000503,Y,01258507,롯데웰푸드,9,5,2,-,-,2023-12-31,2023,outside_director
20250617000244,Y,01258507,롯데웰푸드,9,5,3,-,2,2024-12-31,2024,outside_director
20210315000881,Y,01236897,제일약품,7,3,3,-,-,2020-12-31,2020,outside_director
20220315001104,Y,01236897,제일약품,7,3,-,-,-,2021-12-31,2021,outside_director
20230316001404,Y,01236897,제일약품,7,3,-,-,-,2022-12-31,2022,outside_director
20240312000781,Y,01236897,제일약품,7,3,2,-,-,2023-12-31,2023,outside_director
20250317000697,Y,01236897,제일약품,7,3,-,-,-,2024-12-31,2024,outside_director
20240320000376,Y,00258801,카카오,7,4,4,0,0,2020-12-31,2020,outside_director
20240320000386,Y,00258801,카카오,7,4,4,0,0,2021-12-31,2021,outside_director
20240320000393,Y,00258801,카카오,6,4,4,0,0,2022-12-31,2022,outside_director
20240418000375,Y,00258801,카카오,7,4,4,-,-,2023-12-31,2023,outside_director
20250324000901,Y,00258801,카카오,8,5,2,-,-,2024-12-31,2024,outside_director
20210310001175,Y,01238169,오리온,5,3,1,-,1,2020-12-31,2020,outside_director
20220323000300,Y,01238169,오리온,5,3,1,-,1,2021-12-31,2021,outside_director
20230315001259,Y,01238169,오리온,2,3,-,-,-,2022-12-31,2022,outside_director
20240313000527,Y,01238169,오리온,5,3,1,-,-,2023-12-31,2023,outside_director
20250808000624,Y,01238169,오리온,5,3,1,-,1,2024-12-31,2024,outside_director
20210310000561,Y,01234297,미원에스씨,7,3,2,0,2,2020-12-31,2020,outside_director
20220816000420,Y,01234297,미원에스씨,7,3,0,0,0,2021-12-31,2021,outside_director
20230315001384,Y,01234297,미원에스씨,6,3,3,0,0,2022-12-31,2022,outside_director
20240313001624,Y,01234297,미원에스씨,6,3,3,0,0,2023-12-31,2023,outside_director
20250312000902,Y,01234297,미원에스씨,7,3,0,0,0,2024-12-31,2024,outside_director
20210311001095,Y,01208885,경동도시가스,4,1,1,-,1,2020-12-31,2020,outside_director
20220317000553,Y,01208885,경동도시가스,4,1,-,-,-,2021-12-31,2021,outside_director
20230314001158,Y,01208885,경동도시가스,4,1,-,-,-,2022-12-31,2022,outside_director
20240313001034,Y,01208885,경동도시가스,4,1,-,-,-,2023-12-31,2023,outside_director
20250318000876,Y,01208885,경동도시가스,4,1,-,-,-,2024-12-31,2024,outside_director
20210318001389,Y,00904672,넷마블,5,3,-,-,-,2020-12-31,2020,outside_director
20220321001426,Y,00904672,넷마블,5,3,-,-,-,2021-12-31,2021,outside_director
20230321001358,Y,00904672,넷마블,5,3,3,-,-,2022-12-31,2022,outside_director
20240320001885,Y,00904672,넷마블,9,5,3,-,1,2023-12-31,2023,outside_director
20250321001686,Y,00904672,넷마블,9,5,-,-,-,2024-12-31,2024,outside_director
20210315001069,Y,01205842,HD건설기계,5,3,1,-,-,2020-12-31,2020,outside_director
20220816000025,Y,01205842,HD건설기계,5,3,1,-,1,2021-12-31,2021,outside_director
20230314000697,Y,01205842,HD건설기계,5,3,2,-,2,2022-12-31,2022,outside_director
20240320001838,Y,01205842,HD건설기계,5,3,2,2,-,2023-12-31,2023,outside_director
20250327000348,Y,01205842,HD건설기계,5,3,-,-,-,2024-12-31,2024,outside_director
20210315001064,Y,01205851,HD현대일렉트릭,5,3,-,-,-,2020-12-31,2020,outside_director
20220311001108,Y,01205851,HD현대일렉트릭,5,3,1,-,-,2021-12-31,2021,outside_director
20230314001160,Y,01205851,HD현대일렉트릭,5,3,1,-,-,2022-12-31,2022,outside_director
20240318000722,Y,01205851,HD현대일렉트릭,5,3,1,-,-,2023-12-31,2023,outside_director
20250320001309,Y,01205851,HD현대일렉트릭,5,3,1,-,-,2024-12-31,2024,outside_director
20210318001262,Y,01205329,크라운제과,4,1,-,-,-,2020-12-31,2020,outside_director
20220323000021,Y,01205329,크라운제과,4,1,1,-,-,2021-12-31,2021,outside_director
20230331000007,Y,01205329,크라운제과,4,1,-,-,-,2022-12-31,2022,outside_director
20240321001695,Y,01205329,크라운제과,4,2,1,-,-,2023-12-31,2023,outside_director
20250320000868,Y,01205329,크라운제과,4,2,1,-,1,2024-12-31,2024,outside_director
20210322000716,Y,00526599,덴티움,7,3,-,-,-,2020-12-31,2020,outside_director
20220322000724,Y,00526599,덴티움,8,4,2,-,-,2021-12-31,2021,outside_director
20230322001007,Y,00526599,덴티움,7,4,2,-,-,2022-12-31,2022,outside_director
20240320001258,Y,00526599,덴티움,8,4,2,-,-,2023-12-31,2023,outside_director
20250321000457,Y,00526599,덴티움,8,4,2,-,-,2024-12-31,2024,outside_director
20210331002763,Y,00226316,호전실업,6,3,2,-,-,2020-12-31,2020,outside_director
20220331002749,Y,00226316,호전실업,5,3,-,-,-,2021-12-31,2021,outside_director
20230331003532,Y,00226316,호전실업,5,3,-,-,-,2022-12-31,2022,outside_director
20240329002993,Y,00226316,호전실업,5,3,-,-,-,2023-12-31,2023,outside_director
20250331002554,Y,00226316,호전실업,6,4,1,-,-,2024-12-31,2024,outside_director
20210322000760,Y,00119140,핸즈코퍼레이션,9,3,1,-,1,2020-12-31,2020,outside_director
20220323000898,Y,00119140,핸즈코퍼레이션,9,3,-,-,-,2021-12-31,2021,outside_director
20230322000808,Y,00119140,핸즈코퍼레이션,9,3,2,-,-,2022-12-31,2022,outside_director
20240513000862,Y,00119140,핸즈코퍼레이션,9,3,1,-,-,2023-12-31,2023,outside_director
20250321001881,Y,00119140,핸즈코퍼레이션,9,3,-,-,-,2024-12-31,2024,outside_director
20210316001182,Y,01032486,두산밥캣,5,3,1,-,-,2020-12-31,2020,outside_director
20220812000942,Y,01032486,두산밥캣,5,3,1,-,-,2021-12-31,2021,outside_director
20230317000968,Y,01032486,두산밥캣,5,3,1,-,-,2022-12-31,2022,outside_director
20240329003259,Y,01032486,두산밥캣,6,4,2,-,-,2023-12-31,2023,outside_director
20250318001351,Y,01032486,두산밥캣,6,4,1,-,-,2024-12-31,2024,outside_director
20210311000905,Y,00877059,삼성바이오로직스,7,4,1,0,0,2020-12-31,2020,outside_director
20220321000862,Y,00877059,삼성바이오로직스,7,4,-,-,-,2021-12-31,2021,outside_director
20230309000835,Y,00877059,삼성바이오로직스,7,4,2,2,0,2022-12-31,2022,outside_director
20240307000835,Y,00877059,삼성바이오로직스,7,4,1,-,1,2023-12-31,2023,outside_director
20250814004283,Y,00877059,삼성바이오로직스,7,4,1,-,1,2024-12-31,2024,outside_director
20220228000075,Y,00225706,JW생명과학,6,2,-,-,-,2020-12-31,2020,outside_director
20220328001123,Y,00225706,JW생명과학,5,2,-,-,-,2021-12-31,2021,outside_director
20230321001126,Y,00225706,JW생명과학,5,2,-,-,-,2022-12-31,2022,outside_director
20240318000767,Y,00225706,JW생명과학,5,2,-,-,-,2023-12-31,2023,outside_director
20250318001174,Y,00225706,JW생명과학,5,2,-,-,-,2024-12-31,2024,outside_director
20210319000901,Y,01128613,화승엔터프라이즈,7,3,1,-,1,2020-12-31,2020,outside_director
20220318000356,Y,01128613,화승엔터프라이즈,7,3,-,-,-,2021-12-31,2021,outside_director
20230317000130,Y,01128613,화승엔터프라이즈,7,3,2,-,2,2022-12-31,2022,outside_director
20240315000095,Y,01128613,화승엔터프라이즈,7,3,1,-,-,2023-12-31,2023,outside_director
20250317000315,Y,01128613,화승엔터프라이즈,7,3,1,-,-,2024-12-31,2024,outside_director
20210318001242,Y,01168383,일동제약,5,2,-,-,-,2020-12-31,2020,outside_director
20220317000965,Y,01168383,일동제약,4,1,1,-,1,2021-12-31,2021,outside_director
20230316000902,Y,01168383,일동제약,6,2,1,-,-,2022-12-31,2022,outside_director
20240708000113,Y,01168383,일동제약,6,2,1,-,-,2023-12-31,2023,outside_director
20250318001280,Y,01168383,일동제약,6,2,1,-,-,2024-12-31,2024,outside_director
20210312000607,Y,01167056,샘표식품,3,1,-,-,-,2020-12-31,2020,outside_director
20220311000417,Y,01167056,샘표식품,4,2,1,0,0,2021-12-31,2021,outside_director
20230310000633,Y,01167056,샘표식품,3,1,0,0,0,2022-12-31,2022,outside_director
20240311000515,Y,01167056,샘표식품,3,1,0,0,0,2023-12-31,2023,outside_director
20250314000817,Y,01167056,샘표식품,4,1,0,0,0,2024-12-31,2024,outside_director
20210322000709,Y,00119672,두올,7,2,-,-,-,2020-12-31,2020,outside_director
20220321001298,Y,00119672,두올,7,2,1,-,-,2021-12-31,2021,outside_director
20230713000062,Y,00119672,두올,7,2,-,-,-,2022-12-31,2022,outside_director
20240320001718,Y,00119672,두올,7,2,-,-,-,2023-12-31,2023,outside_director
20250318001138,Y,00119672,두올,7,2,1,-,-,2024-12-31,2024,outside_director
20210318000724,Y,00144395,동서,4,1,1,-,-,2020-12-31,2020,outside_director
20220317000623,Y,00144395,동서,4,1,-,-,-,2021-12-31,2021,outside_director
20230316000463,Y,00144395,동서,4,1,1,-,-,2022-12-31,2022,outside_director
20240314000472,Y,00144395,동서,4,1,-,-,-,2023-12-31,2023,outside_director
20251210000195,Y,00144395,동서,4,1,1,-,-,2024-12-31,2024,outside_director
20210318000717,Y,01032413,해성디에스,7,3,2,-,1,2020-12-31,2020,outside_director
20220321000936,Y,01032413,해성디에스,7,3,-,-,-,2021-12-31,2021,outside_director
20230316000981,Y,01032413,해성디에스,7,3,1,-,-,2022-12-31,2022,outside_director
20240314001380,Y,01032413,해성디에스,7,3,2,-,-,2023-12-31,2023,outside_director
20250314001664,Y,01032413,해성디에스,7,3,-,-,-,2024-12-31,2024,outside_director
20210326001119,Y,00365989,모나용평,6,2,-,-,-,2020-12-31,2020,outside_director
20220317000556,Y,00365989,모나용평,4,1,1,-,-,2021-12-31,2021,outside_director
20230323001234,Y,00365989,모나용평,4,1,-,-,-,2022-12-31,2022,outside_director
20240321000045,Y,00365989,모나용평,4,1,-,-,-,2023-12-31,2023,outside_director
20250321000702,Y,00365989,모나용평,4,1,1,-,-,2024-12-31,2024,outside_director
20210317001104,Y,00428321,해태제과식품,5,2,1,-,1,2020-12-31,2020,outside_director
20220817000003,Y,00428321,해태제과식품,5,2,-,-,-,2021-12-31,2021,outside_director
20230330001815,Y,00428321,해태제과식품,6,2,1,-,-,2022-12-31,2022,outside_director
20240320001640,Y,00428321,해태제과식품,6,2,2,-,1,2023-12-31,2023,outside_director
20250319000894,Y,00428321,해태제과식품,6,2,-,-,-,2024-12-31,2024,outside_director
20210322000931,Y,00109806,삼일씨엔에스,7,4,5,-,4,2020-12-31,2020,outside_director
20220328000445,Y,00109806,삼일씨엔에스,7,3,-,-,-,2021-12-31,2021,outside_director
20230321001368,Y,00109806,삼일씨엔에스,7,3,-,-,-,2022-12-31,2022,outside_director
20240321000414,Y,00109806,삼일씨엔에스,7,3,5,-,5,2023-12-31,2023,outside_director
20250320001188,Y,00109806,삼일씨엔에스,7,3,-,-,-,2024-12-31,2024,outside_director
20210310001046,Y,00332927,제이에스코퍼레이션,7,4,1,-,-,2020-12-31,2020,outside_director
20220715000180,Y,00332927,제이에스코퍼레이션,7,4,2,-,-,2021-12-31,2021,outside_director
20230320000163,Y,00332927,제이에스코퍼레이션,5,3,-,-,-,2022-12-31,2022,outside_director
20240320000808,Y,00332927,제이에스코퍼레이션,5,3,1,-,-,2023-12-31,2023,outside_director
20250317000998,Y,00332927,제이에스코퍼레이션,5,3,2,-,-,2024-12-31,2024,outside_director
20210318000892,Y,00911955,잇츠한불,6,3,-,-,-,2020-12-31,2020,outside_director
20220322000457,Y,00911955,잇츠한불,6,3,3,-,-,2021-12-31,2021,outside_director
20230316001305,Y,00911955,잇츠한불,6,3,-,-,-,2022-12-31,2022,outside_director
20240320001708,Y,00911955,잇츠한불,6,3,-,-,-,2023-12-31,2023,outside_director
20250814002293,Y,00911955,잇츠한불,6,3,3,-,-,2024-12-31,2024,outside_director
20210323000697,Y,00415628,세진중공업,4,1,-,-,-,2020-12-31,2020,outside_director
20221019000356,Y,00415628,세진중공업,4,1,1,-,-,2021-12-31,2021,outside_director
20230322000908,Y,00415628,세진중공업,4,1,-,-,-,2022-12-31,2022,outside_director
20240320001354,Y,00415628,세진중공업,4,1,-,-,-,2023-12-31,2023,outside_director
20250318000960,Y,00415628,세진중공업,3,0,1,-,1,2024-12-31,2024,outside_director
20210331003148,Y,00105606,금호에이치티,4,1,1,-,1,2020-12-31,2020,outside_director
20220516002226,Y,00105606,금호에이치티,4,1,-,-,-,2021-12-31,2021,outside_director
20230331003463,Y,00105606,금호에이치티,4,1,-,-,-,2022-12-31,2022,outside_director
20240329002838,Y,00105606,금호에이치티,4,1,-,-,-,2023-12-31,2023,outside_director
20250317000938,Y,00105606,금호에이치티,4,1,1,-,1,2024-12-31,2024,outside_director
20220331003341,Y,00555874,제주항공,8,3,-,-,-,2020-12-31,2020,outside_director
