model,variable,coef,std_err,t_or_z,p_value,nobs,stars,coef_stars,std_err_fmt
LAG1_correction_lagged_governance,C(sector)[T.가정용 기기 제조업],0.03161354121704644,0.0750302979762932,0.421343671419713,0.6735041448869747,2536.0,,0.0316,(0.0750)
LAG1_correction_lagged_governance,"C(sector)[T.가죽, 가방 및 유사제품 제조업]",0.05040245235630557,0.09145746464419906,0.5511026634336346,0.5815632997217877,2536.0,,0.0504,(0.0915)
LAG1_correction_lagged_governance,C(sector)[T.개인 및 가정용품 임대업],0.536522457142583,0.08172286905937136,6.565144656788804,5.19823735261561e-11,2536.0,***,0.5365***,(0.0817)
LAG1_correction_lagged_governance,C(sector)[T.건물 건설업],0.11149540587530085,0.10288655640129941,1.0836732200504742,0.2785097134624064,2536.0,,0.1115,(0.1029)
LAG1_correction_lagged_governance,C(sector)[T.건물설비 설치 공사업],0.2642174361282967,0.08130150632723311,3.2498467502537927,0.0011546721418772851,2536.0,***,0.2642***,(0.0813)
LAG1_correction_lagged_governance,"C(sector)[T.건축기술, 엔지니어링 및 관련 기술 서비스업]",0.11985275520492318,0.10754798299073454,1.1144119291874468,0.265102507985309,2536.0,,0.1199,(0.1075)
LAG1_correction_lagged_governance,"C(sector)[T.건축자재, 철물 및 난방장치 도매업]",-0.16649054649665043,0.07632661206342421,-2.1812909284942945,0.029161904966587035,2536.0,**,-0.1665**,(0.0763)
LAG1_correction_lagged_governance,"C(sector)[T.경비, 경호 및 탐정업]",-0.33695344356444795,0.08246038871677022,-4.086246121417091,4.3840871709375785e-05,2536.0,***,-0.3370***,(0.0825)
LAG1_correction_lagged_governance,C(sector)[T.고무제품 제조업],-0.09845860193590901,0.13463545874212712,-0.7312977046001741,0.46459733223598176,2536.0,,-0.0985,(0.1346)
LAG1_correction_lagged_governance,"C(sector)[T.곡물가공품, 전분 및 전분제품 제조업]",-0.046596039277797006,0.10333814509920877,-0.4509084156006762,0.65205555789448,2536.0,,-0.0466,(0.1033)
LAG1_correction_lagged_governance,"C(sector)[T.골판지, 종이 상자 및 종이용기 제조업]",0.0238099905484339,0.1333029543301087,0.17861562534819242,0.8582395245438748,2536.0,,0.0238,(0.1333)
LAG1_correction_lagged_governance,C(sector)[T.광고업],0.022277197305261842,0.09990111631459105,0.2229924762313006,0.8235413621834562,2536.0,,0.0223,(0.0999)
LAG1_correction_lagged_governance,"C(sector)[T.구조용 금속제품, 탱크 및 증기발생기 제조업]",-0.0007395575894090511,0.11455381765965282,-0.0064559837857724395,0.9948489059952618,2536.0,,-0.0007,(0.1146)
LAG1_correction_lagged_governance,C(sector)[T.귀금속 및 장신용품 제조업],-0.20602027080604196,0.0777769140125473,-2.6488614702918905,0.008076342926599898,2536.0,***,-0.2060***,(0.0778)
LAG1_correction_lagged_governance,C(sector)[T.그외 기타 개인 서비스업],0.1402108415988358,0.08155089363218954,1.7193047844602916,0.08555888923894962,2536.0,*,0.1402*,(0.0816)
LAG1_correction_lagged_governance,C(sector)[T.그외 기타 운송장비 제조업],0.1184751514601956,0.10404304363008245,1.1387128569731724,0.25482293843548676,2536.0,,0.1185,(0.1040)
LAG1_correction_lagged_governance,C(sector)[T.금속 주조업],0.0032150081224981628,0.0766345020828438,0.041952489219838074,0.9665365728539886,2536.0,,0.0032,(0.0766)
LAG1_correction_lagged_governance,C(sector)[T.기계장비 및 관련 물품 도매업],-0.030450589103235143,0.09828993234160466,-0.3098037446745282,0.7567102037890102,2536.0,,-0.0305,(0.0983)
LAG1_correction_lagged_governance,C(sector)[T.기반조성 및 시설물 축조관련 전문공사업],0.00829988522328861,0.0766801251145899,0.10824037142460784,0.9138050212949306,2536.0,,0.0083,(0.0767)
LAG1_correction_lagged_governance,C(sector)[T.기초 의약물질 제조업],-0.12146437424745868,0.08661187932471645,-1.4023985531139072,0.16079626519482704,2536.0,,-0.1215,(0.0866)
LAG1_correction_lagged_governance,C(sector)[T.기초 화학물질 제조업],0.02434589500797546,0.09427010238331328,0.2582568003265998,0.7962087239260016,2536.0,,0.0243,(0.0943)
LAG1_correction_lagged_governance,C(sector)[T.기타 금속 가공제품 제조업],0.02478742477041679,0.22880948653994573,0.10833215503977534,0.9137322166696478,2536.0,,0.0248,(0.2288)
LAG1_correction_lagged_governance,C(sector)[T.기타 비금속 광물제품 제조업],-0.24678808377750197,0.08385007008342332,-2.943206648867078,0.0032483151069287995,2536.0,***,-0.2468***,(0.0839)
LAG1_correction_lagged_governance,C(sector)[T.기타 사업지원 서비스업],-0.14191427674680376,0.07867055404081007,-1.8039059019869905,0.0712460595979387,2536.0,*,-0.1419*,(0.0787)
LAG1_correction_lagged_governance,C(sector)[T.기타 상품 전문 소매업],0.1358695503470931,0.08058830469616401,1.6859710706082203,0.09180137157709635,2536.0,*,0.1359*,(0.0806)
LAG1_correction_lagged_governance,C(sector)[T.기타 식품 제조업],-0.036263167716720876,0.09964085892631555,-0.3639387306319539,0.7159037621267623,2536.0,,-0.0363,(0.0996)
LAG1_correction_lagged_governance,C(sector)[T.기타 운송관련 서비스업],-0.11542773925849449,0.1384845191897249,-0.8335064448637581,0.4045591645752262,2536.0,,-0.1154,(0.1385)
LAG1_correction_lagged_governance,C(sector)[T.기타 전기장비 제조업],-0.2472381265382768,0.07991263656145038,-3.0938552045915566,0.0019757388649201076,2536.0,***,-0.2472***,(0.0799)
LAG1_correction_lagged_governance,C(sector)[T.기타 전문 도매업],-0.0012599429431326067,0.09893782986730472,-0.012734693542626116,0.9898394592631042,2536.0,,-0.0013,(0.0989)
LAG1_correction_lagged_governance,C(sector)[T.기타 정보 서비스업],-0.24574144893197522,0.07732864468854707,-3.1778838219877827,0.0014835418357544044,2536.0,***,-0.2457***,(0.0773)
LAG1_correction_lagged_governance,C(sector)[T.기타 종이 및 판지 제품 제조업],0.10553043414708042,0.07677834786761316,1.3744817006097045,0.16929218749163488,2536.0,,0.1055,(0.0768)
LAG1_correction_lagged_governance,C(sector)[T.기타 화학제품 제조업],-0.07360787733027806,0.08494774759236365,-0.86650769933887,0.3862118059753309,2536.0,,-0.0736,(0.0849)
LAG1_correction_lagged_governance,C(sector)[T.나무제품 제조업],-0.25612536036891187,0.07746756082193837,-3.3062272472683643,0.0009456136297363104,2536.0,***,-0.2561***,(0.0775)
LAG1_correction_lagged_governance,"C(sector)[T.내화, 비내화 요업제품 제조업]",-0.06462134976692936,0.08932011284436583,-0.7234803865454987,0.4693847997670746,2536.0,,-0.0646,(0.0893)
LAG1_correction_lagged_governance,C(sector)[T.담배 제조업],-0.43064913732557786,0.08618959027584241,-4.996533060980127,5.837017225190365e-07,2536.0,***,-0.4306***,(0.0862)
LAG1_correction_lagged_governance,C(sector)[T.도로 화물 운송업],0.11737417120742723,0.08753819974412407,1.3408337337358354,0.17997444104887306,2536.0,,0.1174,(0.0875)
LAG1_correction_lagged_governance,"C(sector)[T.도축, 육류 가공 및 저장 처리업]",-0.013991472013495931,0.07943747967709407,-0.17613187213856682,0.8601903419788509,2536.0,,-0.0140,(0.0794)
LAG1_correction_lagged_governance,C(sector)[T.동·식물성 유지 및 낙농제품 제조업],0.06514282499829636,0.1012385292512086,0.6434588242254485,0.5199264244363057,2536.0,,0.0651,(0.1012)
LAG1_correction_lagged_governance,C(sector)[T.동물용 사료 및 조제식품 제조업],-0.26883797458951547,0.07761968863272546,-3.4635281244373597,0.0005331408583403259,2536.0,***,-0.2688***,(0.0776)
LAG1_correction_lagged_governance,"C(sector)[T.떡, 빵 및 과자류 제조업]",0.3261872076871047,0.07545119692606689,4.323154846790953,1.5381369531410324e-05,2536.0,***,0.3262***,(0.0755)
LAG1_correction_lagged_governance,C(sector)[T.무기 및 총포탄 제조업],0.010404045888168956,0.15164068065508973,0.06860986011948338,0.94530017012375,2536.0,,0.0104,(0.1516)
LAG1_correction_lagged_governance,C(sector)[T.무점포 소매업],0.147840110533625,0.08090818082718866,1.8272578745701362,0.06766100578636357,2536.0,*,0.1478*,(0.0809)
LAG1_correction_lagged_governance,C(sector)[T.반도체 제조업],-0.037169361155249075,0.10886998131084281,-0.3414105587942011,0.7327945273530023,2536.0,,-0.0372,(0.1089)
LAG1_correction_lagged_governance,C(sector)[T.방적 및 가공사 제조업],0.31270630017070183,0.13584447659724244,2.3019434282766382,0.02133836268808708,2536.0,**,0.3127**,(0.1358)
LAG1_correction_lagged_governance,C(sector)[T.봉제의복 제조업],-0.0520322506001628,0.1114552556508655,-0.46684429815633144,0.6406112798643193,2536.0,,-0.0520,(0.1115)
LAG1_correction_lagged_governance,"C(sector)[T.비료, 농약 및 살균, 살충제 제조업]",-0.15938409285770097,0.08832314887193615,-1.8045562787712583,0.07114414495424586,2536.0,*,-0.1594*,(0.0883)
LAG1_correction_lagged_governance,C(sector)[T.비알코올음료 및 얼음 제조업],0.18954073436397606,0.07966648567718881,2.379177802972272,0.01735130430264006,2536.0,**,0.1895**,(0.0797)
LAG1_correction_lagged_governance,C(sector)[T.산업용 기계 및 장비 임대업],0.21422391133292165,0.08078040422283118,2.6519291825030873,0.008003332616069793,2536.0,***,0.2142***,(0.0808)
LAG1_correction_lagged_governance,C(sector)[T.산업용 농·축산물 및 동·식물 도매업],0.06422772266525473,0.07717925818950205,0.8321889089365594,0.40530232322510196,2536.0,,0.0642,(0.0772)
LAG1_correction_lagged_governance,C(sector)[T.상품 종합 도매업],-0.07163267455587412,0.0996052654980793,-0.719165540071327,0.47203892895357136,2536.0,,-0.0716,(0.0996)
LAG1_correction_lagged_governance,C(sector)[T.상품 중개업],-0.09022370751649064,0.07988477804072697,-1.129423023125791,0.2587194251215399,2536.0,,-0.0902,(0.0799)
LAG1_correction_lagged_governance,C(sector)[T.생활용품 도매업],0.019620149147406597,0.09671114489097156,0.20287371398121284,0.839233740240526,2536.0,,0.0196,(0.0967)
LAG1_correction_lagged_governance,"C(sector)[T.서적, 잡지 및 기타 인쇄물 출판업]",0.21987341000046284,0.1320368781516056,1.6652424161983195,0.09586440175282569,2536.0,*,0.2199*,(0.1320)
LAG1_correction_lagged_governance,C(sector)[T.석유 정제품 제조업],-0.283854580025264,0.09347955504445177,-3.0365418394459014,0.002393088941510824,2536.0,***,-0.2839***,(0.0935)
LAG1_correction_lagged_governance,C(sector)[T.선박 및 보트 건조업],0.00469450489790408,0.10745581500268285,0.043687769692006634,0.9651532882815164,2536.0,,0.0047,(0.1075)
LAG1_correction_lagged_governance,"C(sector)[T.섬유, 의복, 신발 및 가죽제품 소매업]",0.0404232819625622,0.17860016281457236,0.2263339591942633,0.8209416879710713,2536.0,,0.0404,(0.1786)
LAG1_correction_lagged_governance,C(sector)[T.소프트웨어 개발 및 공급업],-0.1433211050229337,0.1315715125073339,-1.089301949120216,0.27602075353341404,2536.0,,-0.1433,(0.1316)
LAG1_correction_lagged_governance,C(sector)[T.수산물 가공 및 저장 처리업],-0.03514194382020181,0.11924770659468996,-0.2946970203766306,0.7682253395457659,2536.0,,-0.0351,(0.1192)
LAG1_correction_lagged_governance,C(sector)[T.스포츠 서비스업],0.34211800777576307,0.07794177159111781,4.389405074989988,1.1366117840125503e-05,2536.0,***,0.3421***,(0.0779)
LAG1_correction_lagged_governance,"C(sector)[T.시멘트, 석회, 플라스터 및 그 제품 제조업]",-0.13328118086119772,0.0993206520999415,-1.3419281694514391,0.17961928706962182,2536.0,,-0.1333,(0.0993)
LAG1_correction_lagged_governance,C(sector)[T.신발 및 신발 부분품 제조업],-0.27023510269966716,0.08003371889072101,-3.3765156292268435,0.0007341020119257328,2536.0,***,-0.2702***,(0.0800)
LAG1_correction_lagged_governance,C(sector)[T.악기 제조업],0.002462225827874212,0.07753542441141756,0.031756140455350815,0.9746665238259152,2536.0,,0.0025,(0.0775)
LAG1_correction_lagged_governance,C(sector)[T.알코올음료 제조업],-0.16230801822848184,0.10345219831873893,-1.5689180207500917,0.11666704226886739,2536.0,,-0.1623,(0.1035)
LAG1_correction_lagged_governance,C(sector)[T.어로 어업],0.12369471361603589,0.12683642738433715,0.9752301934618411,0.32944608819674603,2536.0,,0.1237,(0.1268)
LAG1_correction_lagged_governance,C(sector)[T.여행사 및 기타 여행보조 서비스업],0.05885406447434609,0.11526953865139983,0.510577774170968,0.6096467422492958,2536.0,,0.0589,(0.1153)
LAG1_correction_lagged_governance,C(sector)[T.연료 소매업],-0.29380874459006395,0.0949108089868888,-3.095629968032949,0.001963952818136006,2536.0,***,-0.2938***,(0.0949)
LAG1_correction_lagged_governance,C(sector)[T.연료용 가스 제조 및 배관공급업],0.0034321996761730207,0.1152732477006616,0.029774468444627,0.9762469209662945,2536.0,,0.0034,(0.1153)
LAG1_correction_lagged_governance,C(sector)[T.영상 및 음향기기 제조업],0.045166705139247906,0.14967473033363504,0.3017657358631499,0.7628306527015869,2536.0,,0.0452,(0.1497)
LAG1_correction_lagged_governance,"C(sector)[T.영화, 비디오물, 방송프로그램 제작 및 배급업]",0.04281809141641735,0.23380255498265679,0.1831378250746385,0.8546898775191816,2536.0,,0.0428,(0.2338)
LAG1_correction_lagged_governance,C(sector)[T.오디오물 출판 및 원판 녹음업],0.1831519775741723,0.07726971342106027,2.3702945108148055,0.01777392095120585,2536.0,**,0.1832**,(0.0773)
LAG1_correction_lagged_governance,C(sector)[T.운송장비 임대업],-0.08471354321634791,0.16140398051111496,-0.524854114180376,0.5996846097596168,2536.0,,-0.0847,(0.1614)
LAG1_correction_lagged_governance,C(sector)[T.유리 및 유리제품 제조업],0.18843689770134747,0.07853132048607518,2.399512659853469,0.01641691212556115,2536.0,**,0.1884**,(0.0785)
LAG1_correction_lagged_governance,C(sector)[T.유원지 및 기타 오락관련 서비스업],-0.08402291811269538,0.15938393782387517,-0.5271730593426777,0.5980734153884315,2536.0,,-0.0840,(0.1594)
LAG1_correction_lagged_governance,C(sector)[T.육상 여객 운송업],0.028993669947831216,0.09478675303024237,0.3058831431706558,0.7596936210085375,2536.0,,0.0290,(0.0948)
LAG1_correction_lagged_governance,C(sector)[T.음·식료품 및 담배 도매업],-0.040065048951083065,0.1252326662804094,-0.3199249057060968,0.7490252572967419,2536.0,,-0.0401,(0.1252)
LAG1_correction_lagged_governance,C(sector)[T.음식점업],-0.02303707265715342,0.07777427395276156,-0.2962042779228727,0.7670740820461143,2536.0,,-0.0230,(0.0778)
LAG1_correction_lagged_governance,C(sector)[T.의료용 기기 제조업],0.1538530405250333,0.1405257047782907,1.0948391311594508,0.2735871196264267,2536.0,,0.1539,(0.1405)
LAG1_correction_lagged_governance,C(sector)[T.의료용품 및 기타 의약 관련제품 제조업],0.211768632881409,0.08295388402162913,2.552847710255413,0.010684620204653071,2536.0,**,0.2118**,(0.0830)
LAG1_correction_lagged_governance,C(sector)[T.의약품 제조업],-0.024157002979242635,0.08617727350856555,-0.28031755932544744,0.7792338802130538,2536.0,,-0.0242,(0.0862)
LAG1_correction_lagged_governance,C(sector)[T.일반 목적용 기계 제조업],0.041877607064066,0.11836287771245743,0.3538069356998953,0.7234835753461906,2536.0,,0.0419,(0.1184)
LAG1_correction_lagged_governance,C(sector)[T.일반 및 생활 숙박시설 운영업],-0.28097391378150277,0.07787074803340938,-3.608208741759547,0.0003083183847961014,2536.0,***,-0.2810***,(0.0779)
LAG1_correction_lagged_governance,C(sector)[T.일차전지 및 이차전지 제조업],0.03969041231456559,0.13286867030205268,0.2987191203489632,0.7651543668803411,2536.0,,0.0397,(0.1329)
LAG1_correction_lagged_governance,C(sector)[T.자동차 부품 및 내장품 판매업],0.039399749255915106,0.07810756302955153,0.5044293756932148,0.6139596795333839,2536.0,,0.0394,(0.0781)
LAG1_correction_lagged_governance,C(sector)[T.자동차 신품 부품 제조업],-0.02828197657205498,0.08377277350616405,-0.3376034406927446,0.7356620489760084,2536.0,,-0.0283,(0.0838)
LAG1_correction_lagged_governance,C(sector)[T.자동차 판매업],0.11616542471755592,0.2564250012676013,0.4530191055603327,0.6505349840873025,2536.0,,0.1162,(0.2564)
LAG1_correction_lagged_governance,C(sector)[T.자동차용 엔진 및 자동차 제조업],-0.029220823623719264,0.1020764510663958,-0.28626410223365356,0.7746758503997528,2536.0,,-0.0292,(0.1021)
LAG1_correction_lagged_governance,"C(sector)[T.자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업]",-0.05877215766301446,0.11424718238314346,-0.5144298216993575,0.6069515138433181,2536.0,,-0.0588,(0.1142)
LAG1_correction_lagged_governance,C(sector)[T.자연과학 및 공학 연구개발업],0.07081914210288814,0.2696844749938194,0.26259999617890933,0.792858903004952,2536.0,,0.0708,(0.2697)
LAG1_correction_lagged_governance,C(sector)[T.전구 및 조명장치 제조업],-0.035593967496242385,0.0876698568720883,-0.40600006394643195,0.6847425534280553,2536.0,,-0.0356,(0.0877)
LAG1_correction_lagged_governance,C(sector)[T.전기 및 통신 공사업],0.16489468400646415,0.11923830892692618,1.3829002230106933,0.16669546193687712,2536.0,,0.1649,(0.1192)
LAG1_correction_lagged_governance,C(sector)[T.전기 통신업],-0.06317106081761781,0.08569124282304702,-0.7371938921234514,0.46100444726418177,2536.0,,-0.0632,(0.0857)
LAG1_correction_lagged_governance,C(sector)[T.전기업],0.15114028421348955,0.15286037404742367,0.9887473137191167,0.3227867875658079,2536.0,,0.1511,(0.1529)
LAG1_correction_lagged_governance,"C(sector)[T.전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업]",0.1761079264574843,0.1412004273086665,1.247219500777497,0.212317024463354,2536.0,,0.1761,(0.1412)
LAG1_correction_lagged_governance,C(sector)[T.전자부품 제조업],-0.07168460419422093,0.09028013203951327,-0.7940241399164818,0.42718137818119817,2536.0,,-0.0717,(0.0903)
LAG1_correction_lagged_governance,C(sector)[T.절연선 및 케이블 제조업],-0.05250565611243597,0.12113043493373676,-0.4334637792818847,0.6646778744382948,2536.0,,-0.0525,(0.1211)
LAG1_correction_lagged_governance,C(sector)[T.제재 및 목재 가공업],-0.07436693756458675,0.10874501259473578,-0.6838652715203857,0.4940602454741855,2536.0,,-0.0744,(0.1087)
LAG1_correction_lagged_governance,C(sector)[T.종합 소매업],-0.17128789264014865,0.10001849919019559,-1.7125621162783786,0.08679312782067335,2536.0,*,-0.1713*,(0.1000)
LAG1_correction_lagged_governance,"C(sector)[T.증기, 냉·온수 및 공기조절 공급업]",0.15305498471541346,0.08326951645378616,1.8380674133055355,0.06605247226458305,2536.0,*,0.1531*,(0.0833)
LAG1_correction_lagged_governance,C(sector)[T.직물직조 및 직물제품 제조업],0.11051166639708848,0.10768018720558481,1.026295266241484,0.3047524279234174,2536.0,,0.1105,(0.1077)
LAG1_correction_lagged_governance,C(sector)[T.초등 교육기관],0.12321279815473171,0.2605392312303505,0.47291456865394527,0.6362741306156586,2536.0,,0.1232,(0.2605)
LAG1_correction_lagged_governance,"C(sector)[T.측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외]",-0.09030205328890512,0.11643368281057312,-0.7755664092135456,0.4380050403002239,2536.0,,-0.0903,(0.1164)
LAG1_correction_lagged_governance,C(sector)[T.컴퓨터 및 주변장치 제조업],-0.1483112996296111,0.10193064404902262,-1.4550217063112258,0.1456632523477319,2536.0,,-0.1483,(0.1019)
LAG1_correction_lagged_governance,"C(sector)[T.컴퓨터 프로그래밍, 시스템 통합 및 관리업]",0.046446386132458634,0.1205522923785333,0.38527999108152444,0.7000299842747464,2536.0,,0.0464,(0.1206)
LAG1_correction_lagged_governance,C(sector)[T.텔레비전 방송업],-0.05772001437739622,0.14745688280906646,-0.3914365560821911,0.6954745757027375,2536.0,,-0.0577,(0.1475)
LAG1_correction_lagged_governance,C(sector)[T.토목 건설업],0.30007277713255076,0.10255393941558079,2.925999516377051,0.003433514710463964,2536.0,***,0.3001***,(0.1026)
LAG1_correction_lagged_governance,C(sector)[T.통신 및 방송 장비 제조업],-0.2817439990422684,0.09739476234524024,-2.8928044204631447,0.003818189721714927,2536.0,***,-0.2817***,(0.0974)
LAG1_correction_lagged_governance,C(sector)[T.특수 목적용 기계 제조업],-0.014812803248886952,0.09297652784011247,-0.1593176642857632,0.8734186044165874,2536.0,,-0.0148,(0.0930)
LAG1_correction_lagged_governance,"C(sector)[T.펄프, 종이 및 판지 제조업]",-0.14970151393564696,0.10686452640059733,-1.4008532015055108,0.16125797563192157,2536.0,,-0.1497,(0.1069)
LAG1_correction_lagged_governance,C(sector)[T.편조원단 제조업],0.317154900887839,0.08665103764402847,3.6601396764657856,0.0002520778014518969,2536.0,***,0.3172***,(0.0867)
LAG1_correction_lagged_governance,C(sector)[T.플라스틱제품 제조업],-0.10791750348200863,0.08822446345867661,-1.2232151860300746,0.22124843129167293,2536.0,,-0.1079,(0.0882)
LAG1_correction_lagged_governance,C(sector)[T.합성고무 및 플라스틱 물질 제조업],0.08257411879406351,0.12894245816134536,0.6403951031454568,0.5219157656200216,2536.0,,0.0826,(0.1289)
LAG1_correction_lagged_governance,C(sector)[T.항공 여객 운송업],-0.12529716607588176,0.12161039620525631,-1.0303162392827243,0.3028615783291343,2536.0,,-0.1253,(0.1216)
LAG1_correction_lagged_governance,"C(sector)[T.항공기,우주선 및 부품 제조업]",0.12614681628730084,0.19598337048843945,0.6436608165933237,0.5197954039180256,2536.0,,0.1261,(0.1960)
LAG1_correction_lagged_governance,C(sector)[T.해상 운송업],-0.09100162458120645,0.10729633863704428,-0.8481335499158211,0.3963635990443025,2536.0,,-0.0910,(0.1073)
LAG1_correction_lagged_governance,C(sector)[T.화학섬유 제조업],-0.05772534608927321,0.13395008341463022,-0.4309466975887554,0.6665071278663257,2536.0,,-0.0577,(0.1340)
LAG1_correction_lagged_governance,LogAssets_w_lag1,0.044895305794339924,0.009383803963060159,4.784339695402064,1.7155034591146718e-06,2536.0,***,0.0449***,(0.0094)
LAG1_correction_lagged_governance,Leverage_w_lag1,-0.036835296597229436,0.05777624030870774,-0.6375509448245944,0.52376603708101,2536.0,,-0.0368,(0.0578)
LAG1_correction_lagged_governance,ROA_w_lag1,-0.25081059520941973,0.17985985696898868,-1.3944778976037122,0.1631733393364636,2536.0,,-0.2508,(0.1799)
LAG1_correction_lagged_governance,Loss_lag1,0.04583432381182642,0.02950992416913666,1.5531833816015985,0.12037933035375703,2536.0,,0.0458,(0.0295)
LAG1_correction_lagged_governance,OutsideDirectorRatio_w_lag1,0.0793196746090673,0.07788131010000171,1.0184686737706221,0.3084552806988673,2536.0,,0.0793,(0.0779)
LAG1_correction_lagged_governance,LargestShareholderOwnership_w_lag1,-0.0022322981949192454,0.0006673023195042384,-3.345257658594227,0.0008220616365529823,2536.0,***,-0.0022***,(0.0007)
LAG1_correction_lagged_governance,LogMinorityShareholderCount_w_lag1,-0.021565121014337274,0.011249359784769961,-1.9170087388913803,0.05523682145038981,2536.0,*,-0.0216*,(0.0112)
LAG2_material_lagged_governance,Intercept,-0.805082232323689,0.19659838432669924,-4.095060267564742,4.220585826965013e-05,2536.0,***,-0.8051***,(0.1966)
LAG2_material_lagged_governance,C(fiscal_year)[T.2021],0.09833925294737117,0.07939911275717003,1.2385434740074066,0.215514612664659,2536.0,,0.0983,(0.0794)
LAG2_material_lagged_governance,C(fiscal_year)[T.2022],0.16425887404357448,0.08197872974005155,2.003676741081829,0.04510469935086022,2536.0,**,0.1643**,(0.0820)
LAG2_material_lagged_governance,C(fiscal_year)[T.2023],0.2090481681502537,0.08232476532278406,2.5393108298651645,0.011107109370253474,2536.0,**,0.2090**,(0.0823)
LAG2_material_lagged_governance,C(fiscal_year)[T.2024],0.27893301729714054,0.08257499760866088,3.3779355177103225,0.0007303220389921761,2536.0,***,0.2789***,(0.0826)
LAG2_material_lagged_governance,C(sector)[T.1차 철강 제조업],-0.016390937935322397,0.08443333476516003,-0.19412875235724833,0.8460750687329743,2536.0,,-0.0164,(0.0844)
LAG2_material_lagged_governance,C(sector)[T.가구 제조업],0.09962260748419244,0.10983393505639515,0.9070293933568017,0.3643912537770888,2536.0,,0.0996,(0.1098)
LAG2_material_lagged_governance,C(sector)[T.가전제품 및 정보통신장비 소매업],-0.28560311332989924,0.08329897623196345,-3.4286509420545284,0.0006065891267153365,2536.0,***,-0.2856***,(0.0833)
LAG2_material_lagged_governance,C(sector)[T.가정용 기기 제조업],0.08371646552849689,0.07786653189595252,1.075127702365905,0.2823175583010985,2536.0,,0.0837,(0.0779)
LAG2_material_lagged_governance,"C(sector)[T.가죽, 가방 및 유사제품 제조업]",-0.07662641262467972,0.12778009509409152,-0.5996740929661656,0.5487234572176938,2536.0,,-0.0766,(0.1278)
LAG2_material_lagged_governance,C(sector)[T.개인 및 가정용품 임대업],0.33335099584309247,0.08334519442057878,3.9996426687893685,6.34381954827309e-05,2536.0,***,0.3334***,(0.0833)
LAG2_material_lagged_governance,C(sector)[T.건물 건설업],0.09260358452643083,0.11652340964380148,0.794720861752237,0.4267758943301043,2536.0,,0.0926,(0.1165)
LAG2_material_lagged_governance,C(sector)[T.건물설비 설치 공사업],0.29800117459205144,0.08375554892002396,3.5579872430494746,0.0003737074584413989,2536.0,***,0.2980***,(0.0838)
LAG2_material_lagged_governance,"C(sector)[T.건축기술, 엔지니어링 및 관련 기술 서비스업]",0.12944552507477283,0.10456673517482658,1.2379226037644864,0.21574476012562682,2536.0,,0.1294,(0.1046)
LAG2_material_lagged_governance,"C(sector)[T.건축자재, 철물 및 난방장치 도매업]",-0.11693301329276988,0.0789076892190453,-1.4818963075723515,0.1383678877007262,2536.0,,-0.1169,(0.0789)
LAG2_material_lagged_governance,"C(sector)[T.경비, 경호 및 탐정업]",-0.30407757925847106,0.08509993649439208,-3.5731822112289024,0.00035266917671042674,2536.0,***,-0.3041***,(0.0851)
LAG2_material_lagged_governance,C(sector)[T.고무제품 제조업],-0.13292829981356252,0.102623489781133,-1.2953009110980453,0.19521644503127678,2536.0,,-0.1329,(0.1026)
LAG2_material_lagged_governance,"C(sector)[T.곡물가공품, 전분 및 전분제품 제조업]",-0.0023281021662435557,0.10581465686302449,-0.022001698396633743,0.9824466007421503,2536.0,,-0.0023,(0.1058)
LAG2_material_lagged_governance,"C(sector)[T.골판지, 종이 상자 및 종이용기 제조업]",0.0192923839235009,0.14000395262659807,0.1377988518292427,0.8903993918109516,2536.0,,0.0193,(0.1400)
LAG2_material_lagged_governance,C(sector)[T.광고업],-0.10177200842462655,0.15328726419035452,-0.6639299681038373,0.5067351346819531,2536.0,,-0.1018,(0.1533)
LAG2_material_lagged_governance,"C(sector)[T.구조용 금속제품, 탱크 및 증기발생기 제조업]",-0.0933766851837241,0.14490902164951674,-0.6443814478961083,0.5193281117625917,2536.0,,-0.0934,(0.1449)
LAG2_material_lagged_governance,C(sector)[T.귀금속 및 장신용품 제조업],-0.13460093243621368,0.0802190542039147,-1.6779172201913737,0.093363260326922,2536.0,*,-0.1346*,(0.0802)
LAG2_material_lagged_governance,C(sector)[T.그외 기타 개인 서비스업],0.18365711838968932,0.08418242322750076,2.1816563523404504,0.02913490453235395,2536.0,**,0.1837**,(0.0842)
LAG2_material_lagged_governance,C(sector)[T.그외 기타 운송장비 제조업],0.12840189495391907,0.10377232221224476,1.2373424070755554,0.21595999044560965,2536.0,,0.1284,(0.1038)
LAG2_material_lagged_governance,C(sector)[T.금속 주조업],0.05731263037892825,0.07955167052611066,0.7204453407438748,0.4712508421042463,2536.0,,0.0573,(0.0796)
LAG2_material_lagged_governance,C(sector)[T.기계장비 및 관련 물품 도매업],0.0075797888682153924,0.10072315703317762,0.07525368635654117,0.9400128698745267,2536.0,,0.0076,(0.1007)
LAG2_material_lagged_governance,C(sector)[T.기반조성 및 시설물 축조관련 전문공사업],0.044698203542534336,0.07994117658509685,0.5591386748599252,0.5760670819601146,2536.0,,0.0447,(0.0799)
