corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm,fiscal_year,filing_year
00759513,LX하우시스,108670,Y,분기보고서 (2024.09),20241114001699,LX하우시스,20241114,,2023,2024
00759513,LX하우시스,108670,Y,반기보고서 (2024.06),20240814004260,LX하우시스,20240814,,2023,2024
00759513,LX하우시스,108670,Y,분기보고서 (2024.03),20240514001003,LX하우시스,20240514,,2023,2024
00759513,LX하우시스,108670,Y,사업보고서 (2023.12),20240314001786,LX하우시스,20240314,연,2023,2024
00759513,LX하우시스,108670,Y,분기보고서 (2025.09),20251114002828,LX하우시스,20251114,,2024,2025
00759513,LX하우시스,108670,Y,반기보고서 (2025.06),20250814004343,LX하우시스,20250814,,2024,2025
00759513,LX하우시스,108670,Y,분기보고서 (2025.03),20250515002713,LX하우시스,20250515,,2024,2025
00759513,LX하우시스,108670,Y,사업보고서 (2024.12),20250318001456,LX하우시스,20250318,연,2024,2025
00728638,한세실업,105630,Y,분기보고서 (2019.09),20191114001463,한세실업,20191114,,2018,2019
00728638,한세실업,105630,Y,반기보고서 (2019.06),20190814001771,한세실업,20190814,,2018,2019
00728638,한세실업,105630,Y,[기재정정]분기보고서 (2019.03),20190814001747,한세실업,20190814,,2018,2019
00728638,한세실업,105630,Y,분기보고서 (2019.03),20190515002376,한세실업,20190515,정,2018,2019
00728638,한세실업,105630,Y,사업보고서 (2018.12),20190329003830,한세실업,20190329,연,2018,2019
00728638,한세실업,105630,Y,[기재정정]분기보고서 (2020.09),20201118000332,한세실업,20201119,,2019,2020
00728638,한세실업,105630,Y,분기보고서 (2020.09),20201116000357,한세실업,20201116,정,2019,2020
00728638,한세실업,105630,Y,반기보고서 (2020.06),20200814001844,한세실업,20200814,,2019,2020
00728638,한세실업,105630,Y,분기보고서 (2020.03),20200515001766,한세실업,20200515,,2019,2020
00728638,한세실업,105630,Y,사업보고서 (2019.12),20200330004438,한세실업,20200330,연,2019,2020
00728638,한세실업,105630,Y,분기보고서 (2021.09),20211112001117,한세실업,20211112,,2020,2021
00728638,한세실업,105630,Y,[기재정정]사업보고서 (2020.12),20211112000526,한세실업,20211112,연,2020,2021
00728638,한세실업,105630,Y,반기보고서 (2021.06),20210817000347,한세실업,20210817,,2020,2021
00728638,한세실업,105630,Y,분기보고서 (2021.03),20210514000761,한세실업,20210514,,2020,2021
00728638,한세실업,105630,Y,사업보고서 (2020.12),20210322001146,한세실업,20210322,정연,2020,2021
00728638,한세실업,105630,Y,분기보고서 (2022.09),20221114000070,한세실업,20221114,,2021,2022
00728638,한세실업,105630,Y,반기보고서 (2022.06),20220812000105,한세실업,20220812,,2021,2022
00728638,한세실업,105630,Y,분기보고서 (2022.03),20220516000247,한세실업,20220516,,2021,2022
00728638,한세실업,105630,Y,[기재정정]사업보고서 (2021.12),20220324000782,한세실업,20220324,연,2021,2022
00728638,한세실업,105630,Y,사업보고서 (2021.12),20220321001546,한세실업,20220321,정연,2021,2022
00728638,한세실업,105630,Y,분기보고서 (2023.09),20231113000048,한세실업,20231113,,2022,2023
00728638,한세실업,105630,Y,반기보고서 (2023.06),20230811000153,한세실업,20230811,,2022,2023
00728638,한세실업,105630,Y,분기보고서 (2023.03),20230515000032,한세실업,20230515,,2022,2023
00728638,한세실업,105630,Y,사업보고서 (2022.12),20230320000937,한세실업,20230320,연,2022,2023
00728638,한세실업,105630,Y,분기보고서 (2024.09),20241114000521,한세실업,20241114,,2023,2024
00728638,한세실업,105630,Y,반기보고서 (2024.06),20240813000292,한세실업,20240813,,2023,2024
00728638,한세실업,105630,Y,분기보고서 (2024.03),20240514000426,한세실업,20240514,,2023,2024
00728638,한세실업,105630,Y,사업보고서 (2023.12),20240320000621,한세실업,20240320,연,2023,2024
00728638,한세실업,105630,Y,분기보고서 (2025.09),20251113000455,한세실업,20251113,,2024,2025
00728638,한세실업,105630,Y,반기보고서 (2025.06),20250814002112,한세실업,20250814,,2024,2025
00728638,한세실업,105630,Y,분기보고서 (2025.03),20250515001095,한세실업,20250515,,2024,2025
00728638,한세실업,105630,Y,사업보고서 (2024.12),20250318000934,한세실업,20250318,연,2024,2025
00753643,주성코퍼레이션,109070,Y,[기재정정]사업보고서 (2018.12),20191128000368,주성코퍼레이션,20191128,연,2018,2019
00753643,주성코퍼레이션,109070,Y,분기보고서 (2019.09),20191114002672,주성코퍼레이션,20191114,,2018,2019
00753643,주성코퍼레이션,109070,Y,반기보고서 (2019.06),20190814002990,주성코퍼레이션,20190814,,2018,2019
00753643,주성코퍼레이션,109070,Y,분기보고서 (2019.03),20190515002394,주성코퍼레이션,20190515,,2018,2019
00753643,주성코퍼레이션,109070,Y,사업보고서 (2018.12),20190401003579,주성코퍼레이션,20190401,정연,2018,2019
00753643,주성코퍼레이션,109070,Y,분기보고서 (2020.09),20201112000454,주성코퍼레이션,20201112,,2019,2020
00753643,주성코퍼레이션,109070,Y,[기재정정]반기보고서 (2020.06),20201023000489,주성코퍼레이션,20201023,,2019,2020
00753643,주성코퍼레이션,109070,Y,[첨부정정]사업보고서 (2019.12),20201007000364,주성코퍼레이션,20201007,연,2019,2020
00753643,주성코퍼레이션,109070,Y,[기재정정]분기보고서 (2020.03),20201006000587,주성코퍼레이션,20201006,,2019,2020
00753643,주성코퍼레이션,109070,Y,[기재정정]사업보고서 (2019.12),20201006000580,주성코퍼레이션,20201006,정연,2019,2020
00753643,주성코퍼레이션,109070,Y,반기보고서 (2020.06),20200814002000,주성코퍼레이션,20200814,정,2019,2020
00753643,주성코퍼레이션,109070,Y,분기보고서 (2020.03),20200514000330,주성코퍼레이션,20200514,정,2019,2020
00753643,주성코퍼레이션,109070,Y,사업보고서 (2019.12),20200330004804,주성코퍼레이션,20200330,정연,2019,2020
00753643,주성코퍼레이션,109070,Y,분기보고서 (2021.09),20211115002154,주성코퍼레이션,20211115,,2020,2021
00753643,주성코퍼레이션,109070,Y,반기보고서 (2021.06),20210810000322,주성코퍼레이션,20210810,,2020,2021
00753643,주성코퍼레이션,109070,Y,분기보고서 (2021.03),20210514000453,주성코퍼레이션,20210514,,2020,2021
00753643,주성코퍼레이션,109070,Y,사업보고서 (2020.12),20210315000950,주성코퍼레이션,20210315,연,2020,2021
00753643,주성코퍼레이션,109070,Y,분기보고서 (2022.09),20221114002503,주성코퍼레이션,20221114,,2021,2022
00753643,주성코퍼레이션,109070,Y,반기보고서 (2022.06),20220816002248,주성코퍼레이션,20220816,,2021,2022
00753643,주성코퍼레이션,109070,Y,분기보고서 (2022.03),20220513001244,주성코퍼레이션,20220513,,2021,2022
00753643,주성코퍼레이션,109070,Y,사업보고서 (2021.12),20220321001098,주성코퍼레이션,20220321,연,2021,2022
00753643,주성코퍼레이션,109070,Y,분기보고서 (2023.09),20231114002537,주성코퍼레이션,20231114,,2022,2023
00753643,주성코퍼레이션,109070,Y,반기보고서 (2023.06),20230814001381,주성코퍼레이션,20230814,,2022,2023
00753643,주성코퍼레이션,109070,Y,분기보고서 (2023.03),20230515000400,주성코퍼레이션,20230515,,2022,2023
00753643,주성코퍼레이션,109070,Y,사업보고서 (2022.12),20230320000670,주성코퍼레이션,20230320,연,2022,2023
00753643,주성코퍼레이션,109070,Y,분기보고서 (2024.09),20241114001056,주성코퍼레이션,20241114,,2023,2024
00753643,주성코퍼레이션,109070,Y,반기보고서 (2024.06),20240813000671,주성코퍼레이션,20240813,,2023,2024
00753643,주성코퍼레이션,109070,Y,분기보고서 (2024.03),20240514001529,주성코퍼레이션,20240514,,2023,2024
00753643,주성코퍼레이션,109070,Y,사업보고서 (2023.12),20240320001116,주성코퍼레이션,20240320,연,2023,2024
00753643,주성코퍼레이션,109070,Y,분기보고서 (2025.09),20251114000929,주성코퍼레이션,20251114,,2024,2025
00753643,주성코퍼레이션,109070,Y,반기보고서 (2025.06),20250814000614,주성코퍼레이션,20250814,,2024,2025
00753643,주성코퍼레이션,109070,Y,분기보고서 (2025.03),20250515000098,주성코퍼레이션,20250515,,2024,2025
00753643,주성코퍼레이션,109070,Y,사업보고서 (2024.12),20250318000167,주성코퍼레이션,20250318,연,2024,2025
00266961,NAVER,035420,Y,분기보고서 (2019.09),20191114002479,NAVER,20191114,,2018,2019
00266961,NAVER,035420,Y,반기보고서 (2019.06),20190814002409,NAVER,20190814,,2018,2019
00266961,NAVER,035420,Y,분기보고서 (2019.03),20190515002430,NAVER,20190515,,2018,2019
00266961,NAVER,035420,Y,사업보고서 (2018.12),20190401004489,NAVER,20190401,연,2018,2019
00266961,NAVER,035420,Y,분기보고서 (2020.09),20201113000918,NAVER,20201113,,2019,2020
00266961,NAVER,035420,Y,반기보고서 (2020.06),20200814001974,NAVER,20200814,,2019,2020
00266961,NAVER,035420,Y,분기보고서 (2020.03),20200515002472,NAVER,20200515,,2019,2020
00266961,NAVER,035420,Y,사업보고서 (2019.12),20200330004603,NAVER,20200330,연,2019,2020
00266961,NAVER,035420,Y,분기보고서 (2021.09),20211112001053,NAVER,20211112,,2020,2021
00266961,NAVER,035420,Y,반기보고서 (2021.06),20210817001824,NAVER,20210817,,2020,2021
00266961,NAVER,035420,Y,분기보고서 (2021.03),20210514001605,NAVER,20210514,,2020,2021
00266961,NAVER,035420,Y,사업보고서 (2020.12),20210316001214,NAVER,20210316,연,2020,2021
00266961,NAVER,035420,Y,분기보고서 (2022.09),20221114002234,NAVER,20221114,,2021,2022
00266961,NAVER,035420,Y,반기보고서 (2022.06),20220816002164,NAVER,20220816,,2021,2022
00266961,NAVER,035420,Y,분기보고서 (2022.03),20220513001543,NAVER,20220513,,2021,2022
00266961,NAVER,035420,Y,사업보고서 (2021.12),20220304000687,NAVER,20220304,연,2021,2022
00266961,NAVER,035420,Y,분기보고서 (2023.09),20231114001166,NAVER,20231114,,2022,2023
00266961,NAVER,035420,Y,반기보고서 (2023.06),20230811001363,NAVER,20230811,,2022,2023
00266961,NAVER,035420,Y,분기보고서 (2023.03),20230512001100,NAVER,20230512,,2022,2023
00266961,NAVER,035420,Y,사업보고서 (2022.12),20230314001049,NAVER,20230314,연,2022,2023
00266961,NAVER,035420,Y,분기보고서 (2024.09),20241114001252,NAVER,20241114,,2023,2024
00266961,NAVER,035420,Y,반기보고서 (2024.06),20240814002406,NAVER,20240814,,2023,2024
00266961,NAVER,035420,Y,분기보고서 (2024.03),20240516001974,NAVER,20240516,,2023,2024
00266961,NAVER,035420,Y,사업보고서 (2023.12),20240318000844,NAVER,20240318,연,2023,2024
00266961,NAVER,035420,Y,분기보고서 (2025.09),20251114001436,NAVER,20251114,,2024,2025
00266961,NAVER,035420,Y,반기보고서 (2025.06),20250814002281,NAVER,20250814,,2024,2025
00266961,NAVER,035420,Y,분기보고서 (2025.03),20250515001302,NAVER,20250515,,2024,2025
00266961,NAVER,035420,Y,사업보고서 (2024.12),20250318000645,NAVER,20250318,연,2024,2025
00123781,부국철강,026940,Y,분기보고서 (2019.09),20191114001213,부국철강,20191114,,2018,2019
00123781,부국철강,026940,Y,반기보고서 (2019.06),20190814001079,부국철강,20190814,,2018,2019
00123781,부국철강,026940,Y,[기재정정]사업보고서 (2018.12),20190618000123,부국철강,20190618,,2018,2019
00123781,부국철강,026940,Y,분기보고서 (2019.03),20190515000978,부국철강,20190515,,2018,2019
00123781,부국철강,026940,Y,사업보고서 (2018.12),20190401002677,부국철강,20190401,정,2018,2019
00123781,부국철강,026940,Y,분기보고서 (2020.09),20201116000413,부국철강,20201116,,2019,2020
00123781,부국철강,026940,Y,반기보고서 (2020.06),20200814001623,부국철강,20200814,,2019,2020
00123781,부국철강,026940,Y,분기보고서 (2020.03),20200515001036,부국철강,20200515,,2019,2020
00123781,부국철강,026940,Y,사업보고서 (2019.12),20200330002009,부국철강,20200330,,2019,2020
00123781,부국철강,026940,Y,분기보고서 (2021.09),20211115000974,부국철강,20211115,,2020,2021
00123781,부국철강,026940,Y,반기보고서 (2021.06),20210817001547,부국철강,20210817,,2020,2021
00123781,부국철강,026940,Y,분기보고서 (2021.03),20210517000592,부국철강,20210517,,2020,2021
00123781,부국철강,026940,Y,사업보고서 (2020.12),20210318000880,부국철강,20210318,,2020,2021
00123781,부국철강,026940,Y,분기보고서 (2022.09),20221114001924,부국철강,20221114,,2021,2022
00123781,부국철강,026940,Y,반기보고서 (2022.06),20220816001458,부국철강,20220816,,2021,2022
00123781,부국철강,026940,Y,분기보고서 (2022.03),20220516001279,부국철강,20220516,,2021,2022
00123781,부국철강,026940,Y,사업보고서 (2021.12),20220317000378,부국철강,20220317,,2021,2022
00123781,부국철강,026940,Y,분기보고서 (2023.09),20231114001589,부국철강,20231114,,2022,2023
00123781,부국철강,026940,Y,반기보고서 (2023.06),20230811001711,부국철강,20230811,,2022,2023
00123781,부국철강,026940,Y,분기보고서 (2023.03),20230515001920,부국철강,20230515,,2022,2023
00123781,부국철강,026940,Y,사업보고서 (2022.12),20230323000263,부국철강,20230323,,2022,2023
00123781,부국철강,026940,Y,분기보고서 (2024.09),20241114002044,부국철강,20241114,,2023,2024
00123781,부국철강,026940,Y,반기보고서 (2024.06),20240814002921,부국철강,20240814,,2023,2024
00123781,부국철강,026940,Y,분기보고서 (2024.03),20240516000687,부국철강,20240516,,2023,2024
00123781,부국철강,026940,Y,사업보고서 (2023.12),20240321000615,부국철강,20240321,,2023,2024
00123781,부국철강,026940,Y,분기보고서 (2025.09),20251114001261,부국철강,20251114,,2024,2025
00123781,부국철강,026940,Y,반기보고서 (2025.06),20250813001467,부국철강,20250813,,2024,2025
00123781,부국철강,026940,Y,분기보고서 (2025.03),20250515001484,부국철강,20250515,,2024,2025
00123781,부국철강,026940,Y,사업보고서 (2024.12),20250320000887,부국철강,20250320,,2024,2025
00687711,한국철강,104700,Y,분기보고서 (2019.09),20191114001801,한국철강,20191114,,2018,2019
00687711,한국철강,104700,Y,반기보고서 (2019.06),20190814001271,한국철강,20190814,,2018,2019
00687711,한국철강,104700,Y,분기보고서 (2019.03),20190515001212,한국철강,20190515,,2018,2019
00687711,한국철강,104700,Y,사업보고서 (2018.12),20190401002449,한국철강,20190401,,2018,2019
00687711,한국철강,104700,Y,분기보고서 (2020.09),20201116001330,한국철강,20201116,,2019,2020
00687711,한국철강,104700,Y,반기보고서 (2020.06),20200814000937,한국철강,20200814,,2019,2020
00687711,한국철강,104700,Y,분기보고서 (2020.03),20200515000786,한국철강,20200515,,2019,2020
00687711,한국철강,104700,Y,사업보고서 (2019.12),20200330003164,한국철강,20200330,,2019,2020
00687711,한국철강,104700,Y,분기보고서 (2021.09),20211115000109,한국철강,20211115,,2020,2021
00687711,한국철강,104700,Y,반기보고서 (2021.06),20210817001139,한국철강,20210817,,2020,2021
00687711,한국철강,104700,Y,분기보고서 (2021.03),20210517000566,한국철강,20210517,,2020,2021
00687711,한국철강,104700,Y,사업보고서 (2020.12),20210318001094,한국철강,20210318,,2020,2021
00687711,한국철강,104700,Y,분기보고서 (2022.09),20221114000990,한국철강,20221114,,2021,2022
00687711,한국철강,104700,Y,반기보고서 (2022.06),20220816001169,한국철강,20220816,,2021,2022
00687711,한국철강,104700,Y,분기보고서 (2022.03),20220516000776,한국철강,20220516,,2021,2022
