corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm,fiscal_year,filing_year,is_correction
00365989,모나용평,070960,Y,[기재정정]사업보고서 (2020.12),20210326001119,모나용평,20210326,연,2020,2021,1
00428321,해태제과식품,101530,Y,[기재정정]사업보고서 (2021.12),20220817000003,해태제과식품,20220817,연,2021,2022,1
00428321,해태제과식품,101530,Y,[기재정정]사업보고서 (2021.12),20220816002677,해태제과식품,20220816,정연,2021,2022,1
00428321,해태제과식품,101530,Y,[기재정정]사업보고서 (2019.12),20240516002223,해태제과식품,20240516,연,2023,2024,1
00428321,해태제과식품,101530,Y,[기재정정]사업보고서 (2018.12),20240516002204,해태제과식품,20240516,연,2023,2024,1
00428321,해태제과식품,101530,Y,[기재정정]사업보고서 (2017.12),20240516002189,해태제과식품,20240516,연,2023,2024,1
00428321,해태제과식품,101530,Y,[기재정정]사업보고서 (2016.12),20240516002167,해태제과식품,20240516,연,2023,2024,1
00109806,삼일씨엔에스,004440,Y,[기재정정]사업보고서 (2021.12),20220328000445,삼일씨엔에스,20220328,연,2021,2022,1
00332927,제이에스코퍼레이션,194370,Y,[기재정정]사업보고서 (2021.12),20220715000180,제이에스코퍼레이션,20220715,연,2021,2022,1
00911955,잇츠한불,226320,Y,[기재정정]사업보고서 (2024.12),20250814002293,잇츠한불,20250814,연,2024,2025,1
00415628,세진중공업,075580,Y,[기재정정]사업보고서 (2021.12),20221019000356,세진중공업,20221019,연,2021,2022,1
00415628,세진중공업,075580,Y,[기재정정]사업보고서 (2021.12),20220816001882,세진중공업,20220816,정연,2021,2022,1
00105606,금호에이치티,214330,Y,[기재정정]사업보고서 (2018.12),20190527000441,금호에이치티,20190527,연,2018,2019,1
00105606,금호에이치티,214330,Y,[기재정정]사업보고서 (2018.12),20190516000313,금호에이치티,20190516,정연,2018,2019,1
00105606,금호에이치티,214330,Y,[기재정정]사업보고서 (2020.12),20210331003148,금호에이치티,20210331,연,2020,2021,1
00105606,금호에이치티,214330,Y,[기재정정]사업보고서 (2021.12),20220516002226,금호에이치티,20220516,연,2021,2022,1
00105606,금호에이치티,214330,Y,[기재정정]사업보고서 (2021.12),20220331003021,금호에이치티,20220331,정연,2021,2022,1
00105606,금호에이치티,214330,Y,[기재정정]사업보고서 (2022.12),20230331003463,금호에이치티,20230331,연,2022,2023,1
00105606,금호에이치티,214330,Y,[기재정정]사업보고서 (2023.12),20240329002838,금호에이치티,20240329,연,2023,2024,1
00555874,제주항공,089590,Y,[기재정정]사업보고서 (2018.12),20190405002546,제주항공,20190405,정연,2018,2019,1
00555874,제주항공,089590,Y,[기재정정]사업보고서 (2019.12),20200330003748,제주항공,20200330,정연,2019,2020,1
00555874,제주항공,089590,Y,[기재정정]사업보고서 (2020.12),20210323000314,제주항공,20210323,정연,2020,2021,1
00555874,제주항공,089590,Y,[기재정정]사업보고서 (2018.12),20220331003402,제주항공,20220331,연,2021,2022,1
00555874,제주항공,089590,Y,[기재정정]사업보고서 (2019.12),20220331003366,제주항공,20220331,연,2021,2022,1
00555874,제주항공,089590,Y,[기재정정]사업보고서 (2020.12),20220331003341,제주항공,20220331,연,2021,2022,1
00555874,제주항공,089590,Y,[기재정정]사업보고서 (2021.12),20220331002829,제주항공,20220331,연,2021,2022,1
00503668,LIG디펜스앤에어로스페이스,079550,Y,[기재정정]사업보고서 (2018.12),20190402001475,LIG디펜스앤에어로스페이스,20190402,,2018,2019,1
00503668,LIG디펜스앤에어로스페이스,079550,Y,[기재정정]사업보고서 (2019.12),20200403000737,LIG디펜스앤에어로스페이스,20200403,연,2019,2020,1
00503668,LIG디펜스앤에어로스페이스,079550,Y,[기재정정]사업보고서 (2020.12),20210427000394,LIG디펜스앤에어로스페이스,20210427,연,2020,2021,1
00503668,LIG디펜스앤에어로스페이스,079550,Y,[기재정정]사업보고서 (2021.12),20220318000255,LIG디펜스앤에어로스페이스,20220318,연,2021,2022,1
00503668,LIG디펜스앤에어로스페이스,079550,Y,[기재정정]사업보고서 (2023.12),20240320001078,LIG디펜스앤에어로스페이스,20240320,연,2023,2024,1
00350312,HDC랩스,039570,Y,[기재정정]사업보고서 (2021.12),20220804000232,HDC랩스,20220804,연,2021,2022,1
00350312,HDC랩스,039570,Y,[기재정정]사업보고서 (2021.12),20220330001540,HDC랩스,20220330,정연,2021,2022,1
00350312,HDC랩스,039570,Y,[기재정정]사업보고서 (2024.12),20250812000577,HDC랩스,20250812,연,2024,2025,1
00118451,동일제강,002690,Y,[기재정정]사업보고서 (2024.12),20250424000289,동일제강,20250424,,2024,2025,1
00365387,AJ네트웍스,095570,Y,[기재정정]사업보고서 (2018.12),20190531001150,AJ네트웍스,20190531,연,2018,2019,1
00365387,AJ네트웍스,095570,Y,[기재정정]사업보고서 (2020.12),20210323000506,AJ네트웍스,20210323,연,2020,2021,1
00365387,AJ네트웍스,095570,Y,[기재정정]사업보고서 (2021.12),20220805000318,AJ네트웍스,20220805,연,2021,2022,1
00365387,AJ네트웍스,095570,Y,[기재정정]사업보고서 (2024.12),20250325000220,AJ네트웍스,20250325,연,2024,2025,1
00365387,AJ네트웍스,095570,Y,[기재정정]사업보고서 (2024.12),20250320000736,AJ네트웍스,20250320,정연,2024,2025,1
00365387,AJ네트웍스,095570,Y,[기재정정]사업보고서 (2024.12),20250320000455,AJ네트웍스,20250320,정연,2024,2025,1
00565154,이노션,214320,Y,[기재정정]사업보고서 (2020.12),20210427000407,이노션,20210427,연,2020,2021,1
00565154,이노션,214320,Y,[기재정정]사업보고서 (2023.12),20240322000902,이노션,20240322,연,2023,2024,1
00565154,이노션,214320,Y,[기재정정]사업보고서 (2024.12),20250318001237,이노션,20250318,연,2024,2025,1
00453488,다이나믹디자인,145210,Y,[기재정정]사업보고서 (2018.12),20190517000381,다이나믹디자인,20190517,연,2018,2019,1
00453488,다이나믹디자인,145210,Y,[기재정정]사업보고서 (2020.12),20210813001154,다이나믹디자인,20210813,연,2020,2021,1
00453488,다이나믹디자인,145210,Y,[첨부정정]사업보고서 (2020.12),20210329001086,다이나믹디자인,20210329,정연,2020,2021,1
00453488,다이나믹디자인,145210,Y,[기재정정]사업보고서 (2022.12),20230831001245,다이나믹디자인,20230831,연,2022,2023,1
01060744,한솔제지,213500,Y,[기재정정]사업보고서 (2020.12),20210317001248,한솔제지,20210317,연,2020,2021,1
01060744,한솔제지,213500,Y,[첨부정정]사업보고서 (2020.12),20210317000623,한솔제지,20210317,정연,2020,2021,1
01060744,한솔제지,213500,Y,[기재정정]사업보고서 (2020.12),20210317000612,한솔제지,20210317,정연,2020,2021,1
00149655,삼성물산,028260,Y,[기재정정]사업보고서 (2018.12),20190401005090,삼성물산,20190401,연,2018,2019,1
00149655,삼성물산,028260,Y,[기재정정]사업보고서 (2021.12),20241220000371,삼성물산,20241220,연,2023,2024,1
00149655,삼성물산,028260,Y,[기재정정]사업보고서 (2023.12),20240329002523,삼성물산,20240329,연,2023,2024,1
00149655,삼성물산,028260,Y,[기재정정]사업보고서 (2024.12),20250814002350,삼성물산,20250814,연,2024,2025,1
00149655,삼성물산,028260,Y,[기재정정]사업보고서 (2024.12),20250321001515,삼성물산,20250321,정연,2024,2025,1
00670340,씨에스윈드,112610,Y,[기재정정]사업보고서 (2019.12),20200330004839,씨에스윈드,20200330,연,2019,2020,1
00670340,씨에스윈드,112610,Y,[기재정정]사업보고서 (2022.12),20230831001644,씨에스윈드,20230901,연,2022,2023,1
00670340,씨에스윈드,112610,Y,[기재정정]사업보고서 (2024.12),20250814002092,씨에스윈드,20250814,연,2024,2025,1
00670340,씨에스윈드,112610,Y,[기재정정]사업보고서 (2024.12),20250325000771,씨에스윈드,20250325,정연,2024,2025,1
00126186,삼성에스디에스,018260,Y,[기재정정]사업보고서 (2023.12),20240329003204,삼성에스디에스,20240329,연,2023,2024,1
01042775,HL만도,204320,Y,[기재정정]사업보고서 (2020.12),20211115001673,HL만도,20211115,연,2020,2021,1
01042775,HL만도,204320,Y,[기재정정]사업보고서 (2020.12),20210331000978,HL만도,20210331,정연,2020,2021,1
01042775,HL만도,204320,Y,[기재정정]사업보고서 (2023.12),20240516001059,HL만도,20240516,연,2023,2024,1
01042775,HL만도,204320,Y,[기재정정]사업보고서 (2024.12),20250326001216,HL만도,20250326,연,2024,2025,1
01036446,서연이화,200880,Y,[기재정정]사업보고서 (2018.12),20190401004854,서연이화,20190401,연,2018,2019,1
01036446,서연이화,200880,Y,[기재정정]사업보고서 (2019.12),20200331002601,서연이화,20200331,연,2019,2020,1
01036446,서연이화,200880,Y,[기재정정]사업보고서 (2020.12),20210331003172,서연이화,20210331,연,2020,2021,1
01036446,서연이화,200880,Y,[기재정정]사업보고서 (2024.12),20250331003613,서연이화,20250331,연,2024,2025,1
00661847,화인베스틸,133820,Y,[기재정정]사업보고서 (2020.12),20210416000566,화인베스틸,20210416,,2020,2021,1
01009789,코스맥스,192820,Y,[기재정정]사업보고서 (2021.12),20220816001048,코스맥스,20220816,연,2021,2022,1
01009789,코스맥스,192820,Y,[기재정정]사업보고서 (2024.12),20250416000526,코스맥스,20250416,연,2024,2025,1
01009789,코스맥스,192820,Y,[기재정정]사업보고서 (2024.12),20250416000355,코스맥스,20250416,정연,2024,2025,1
00992871,종근당,185750,Y,[기재정정]사업보고서 (2022.12),20230316000376,종근당,20230316,연,2022,2023,1
00992871,종근당,185750,Y,[기재정정]사업보고서 (2024.12),20250325000403,종근당,20250325,연,2024,2025,1
00136402,신송홀딩스,006880,Y,[기재정정]사업보고서 (2021.12),20220715000103,신송홀딩스,20220715,연,2021,2022,1
00990165,아세아시멘트,183190,Y,[기재정정]사업보고서 (2024.12),20250320001240,아세아시멘트,20250320,연,2024,2025,1
00302926,현대로템,064350,Y,[기재정정]사업보고서 (2020.12),20210602000352,현대로템,20210602,연,2020,2021,1
00302926,현대로템,064350,Y,[기재정정]사업보고서 (2024.12),20250321001612,현대로템,20250321,연,2024,2025,1
00983271,NHN,181710,Y,[기재정정]사업보고서 (2024.12),20250331004208,NHN,20250331,연,2024,2025,1
00983271,NHN,181710,Y,[기재정정]사업보고서 (2024.12),20250327001269,NHN,20250327,정연,2024,2025,1
00956930,동아에스티,170900,Y,[기재정정]사업보고서 (2021.12),20220321001316,동아에스티,20220321,연,2021,2022,1
00156354,지엠비코리아,013870,Y,[기재정정]사업보고서 (2024.12),20250321001687,지엠비코리아,20250321,연,2024,2025,1
00222532,LG헬로비전,037560,Y,[기재정정]사업보고서 (2022.12),20230321000780,LG헬로비전,20230321,연,2022,2023,1
00939331,한국콜마,161890,Y,[기재정정]사업보고서 (2022.12),20230322001251,한국콜마,20230322,연,2022,2023,1
00939331,한국콜마,161890,Y,[기재정정]사업보고서 (2023.12),20240321001772,한국콜마,20240321,연,2023,2024,1
00937324,한국타이어앤테크놀로지,161390,Y,[기재정정]사업보고서 (2020.12),20210330001593,한국타이어앤테크놀로지,20210330,연,2020,2021,1
00937324,한국타이어앤테크놀로지,161390,Y,[기재정정]사업보고서 (2021.12),20220322001106,한국타이어앤테크놀로지,20220322,연,2021,2022,1
00937324,한국타이어앤테크놀로지,161390,Y,[기재정정]사업보고서 (2022.12),20230324001266,한국타이어앤테크놀로지,20230324,연,2022,2023,1
00937324,한국타이어앤테크놀로지,161390,Y,[기재정정]사업보고서 (2023.12),20240325000791,한국타이어앤테크놀로지,20240325,연,2023,2024,1
00936787,애경케미칼,161000,Y,[기재정정]사업보고서 (2018.12),20190814001867,애경케미칼,20190814,연,2018,2019,1
00936787,애경케미칼,161000,Y,[기재정정]사업보고서 (2021.12),20220811000214,애경케미칼,20220811,연,2021,2022,1
00124780,사조씨푸드,014710,Y,[기재정정]사업보고서 (2021.12),20220318001114,사조씨푸드,20220318,,2021,2022,1
00124780,사조씨푸드,014710,Y,[기재정정]사업보고서 (2021.12),20220318001100,사조씨푸드,20220318,정,2021,2022,1
00362238,휴비스,079980,Y,[기재정정]사업보고서 (2020.12),20210420000253,휴비스,20210420,연,2020,2021,1
00140177,GS리테일,007070,Y,[기재정정]사업보고서 (2018.12),20190401003762,GS리테일,20190401,연,2018,2019,1
00140177,GS리테일,007070,Y,[기재정정]사업보고서 (2019.12),20200512000554,GS리테일,20200512,정연,2019,2020,1
00140177,GS리테일,007070,Y,[기재정정]사업보고서 (2020.12),20210701000250,GS리테일,20210701,연,2020,2021,1
00140177,GS리테일,007070,Y,[기재정정]사업보고서 (2019.12),20210302003597,GS리테일,20210302,연,2020,2021,1
00140177,GS리테일,007070,Y,[기재정정]사업보고서 (2023.12),20240401004251,GS리테일,20240401,연,2023,2024,1
00151368,인터지스,129260,Y,[기재정정]사업보고서 (2023.12),20240321001182,인터지스,20240321,연,2023,2024,1
00896285,삼양사,145990,Y,[기재정정]사업보고서 (2019.12),20200407002751,삼양사,20200407,연,2019,2020,1
00896285,삼양사,145990,Y,[기재정정]사업보고서 (2021.12),20220812000103,삼양사,20220812,연,2021,2022,1
00896285,삼양사,145990,Y,[기재정정]사업보고서 (2023.12),20240325000879,삼양사,20240325,연,2023,2024,1
00896285,삼양사,145990,Y,[기재정정]사업보고서 (2023.12),20240314001683,삼양사,20240314,정연,2023,2024,1
00896285,삼양사,145990,Y,[기재정정]사업보고서 (2023.12),20240314001578,삼양사,20240314,정연,2023,2024,1
00269940,하나투어,039130,Y,[기재정정]사업보고서 (2020.12),20210329000797,하나투어,20210329,연,2020,2021,1
00269940,하나투어,039130,Y,[기재정정]사업보고서 (2022.12),20230316001406,하나투어,20230316,연,2022,2023,1
00269940,하나투어,039130,Y,[기재정정]사업보고서 (2022.12),20230316001328,하나투어,20230316,정연,2022,2023,1
00400857,에이블씨엔씨,078520,Y,[기재정정]사업보고서 (2019.12),20200818000229,에이블씨엔씨,20200818,연,2019,2020,1
00400857,에이블씨엔씨,078520,Y,[기재정정]사업보고서 (2020.12),20210817000623,에이블씨엔씨,20210817,연,2020,2021,1
00400857,에이블씨엔씨,078520,Y,[기재정정]사업보고서 (2017.12),20210817000615,에이블씨엔씨,20210817,연,2020,2021,1
00400857,에이블씨엔씨,078520,Y,[기재정정]사업보고서 (2015.12),20210817000605,에이블씨엔씨,20210817,연,2020,2021,1
00234412,신세계인터내셔날,031430,Y,[기재정정]사업보고서 (2024.12),20250313000018,신세계인터내셔날,20250313,연,2024,2025,1
00309503,한국항공우주,047810,Y,[기재정정]사업보고서 (2018.12),20190802000402,한국항공우주,20190802,연,2018,2019,1
00309503,한국항공우주,047810,Y,[기재정정]사업보고서 (2018.12),20190419000031,한국항공우주,20190419,정연,2018,2019,1
00309503,한국항공우주,047810,Y,[기재정정]사업보고서 (2018.12),20190419000002,한국항공우주,20190419,정연,2018,2019,1
00309503,한국항공우주,047810,Y,[기재정정]사업보고서 (2020.12),20210415000506,한국항공우주,20210415,연,2020,2021,1
00309503,한국항공우주,047810,Y,[기재정정]사업보고서 (2023.12),20240326000812,한국항공우주,20240326,연,2023,2024,1
00158307,롯데하이마트,071840,Y,[첨부정정]사업보고서 (2024.12),20250312001152,롯데하이마트,20250312,,2024,2025,1
00357360,한세엠케이,069640,Y,[기재정정]사업보고서 (2022.12),20230407002948,한세엠케이,20230407,연,2022,2023,1
00357360,한세엠케이,069640,Y,[기재정정]사업보고서 (2023.12),20240321000107,한세엠케이,20240321,연,2023,2024,1
00872984,이마트,139480,Y,[기재정정]사업보고서 (2021.12),20220816000177,이마트,20220816,연,2021,2022,1
00872984,이마트,139480,Y,[첨부정정]사업보고서 (2023.12),20240320001939,이마트,20240320,연,2023,2024,1
00872984,이마트,139480,Y,[첨부정정]사업보고서 (2023.12),20240320001902,이마트,20240320,정연,2023,2024,1
00349097,케이티스카이라이프,053210,Y,[기재정정]사업보고서 (2021.12),20220930000032,케이티스카이라이프,20220930,연,2021,2022,1
00349097,케이티스카이라이프,053210,Y,[첨부정정]사업보고서 (2023.12),20240320001942,케이티스카이라이프,20240320,연,2023,2024,1
