theta_hat,se_hat,ci_low,ci_high,bias,covered,ci_length,max_abs_score,p99_abs_score,share_top1pct,share_top0_5pct,share_top0_1pct,estimator,clip_quantile,tau,rep,tail_type,contamination,overlap,nuisance,learner,theta_true,n,p
1.0096528176027046,0.0327996918023285,0.9453666029661272,1.073939032239282,0.009652817602704644,1,0.12857242927315493,9.315523996164144,4.047909725881466,0.07890289911550033,0.0463282221652504,0.012973804781144653,covariate_winsorized_dml,,,1,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0013066998935538,0.03241788744617562,0.9377688080441764,1.0648445917429312,0.0013066998935538088,1,0.12707578369875483,4.978565783289754,4.337177583871126,0.06777160566363544,0.03508904978527524,0.007017809957055048,score_clipped_dml,0.95,4.978565783289754,1,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0049798387290616,0.0326421308631156,0.9410024378587116,1.0689572395994116,0.004979838729061603,1,0.12795480174069995,6.224897025229711,4.347121802704808,0.07304854099490844,0.04051779665546842,0.008724246210340644,score_clipped_dml,0.97,6.224897025229711,1,normal,0.0,strong,linear,lasso,1.0,1000,20
1.009287363316965,0.03321727748255418,0.9441826957866855,1.0743920308472446,0.009287363316965003,1,0.1302093350605591,9.119990257333697,4.358783482007397,0.07915843978361974,0.04680421614330665,0.012695954047844972,score_clipped_dml,0.99,9.119990257333697,1,normal,0.0,strong,linear,lasso,1.0,1000,20
1.010115225260549,0.03342961155917399,0.9445943905874041,1.0756360599336938,0.010115225260548977,1,0.1310416693462897,10.043490768970667,4.361024736884969,0.08032331534299347,0.04800274604872561,0.013963548255010262,score_clipped_dml,0.995,10.043490768970667,1,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0103633142511759,0.03311532910726907,0.9454584618647376,1.0752681666376143,0.01036331425117587,1,0.12980970477287668,10.32024018539719,4.361696383485738,0.08067181440122712,0.04836131357118939,0.014342777936554252,score_clipped_dml,0.999,18.408340734147433,1,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0004453594756242,0.029664465644484564,0.9423040751918087,1.0585866437594398,0.0004453594756241852,1,0.11628256856763108,5.1569620174305255,3.0615950956848614,0.05794470711253133,0.03180553549787915,0.007817543633355751,standard_dml,,,2,normal,0.0,strong,linear,lasso,1.0,1000,20
0.982783512786644,0.029066552743151577,0.925814116255333,1.039752909317955,-0.017216487213356002,1,0.11393879306262189,4.359912909239333,3.0275784029159025,0.055292057829781215,0.030066088178874996,0.006709215113807996,outcome_winsorized_dml,,,2,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0030770409743055,0.029690328903275123,0.9448850656347376,1.0612690163138734,0.0030770409743055005,1,0.11638395067913576,5.030715435049382,3.2973244571626736,0.05800642743686654,0.03155326315436231,0.007577819780852546,covariate_winsorized_dml,,,2,normal,0.0,strong,linear,lasso,1.0,1000,20
1.000122539667664,0.029710384306564832,0.941891256459953,1.0583538228753753,0.00012253966766406776,1,0.1164625664154223,4.817379301463719,3.0600700543100423,0.05745161821384639,0.03130294302805178,0.007306293028350502,score_clipped_dml,0.95,4.817379301463719,2,normal,0.0,strong,linear,lasso,1.0,1000,20
1.000445359475624,0.029664465644484564,0.9423040751918085,1.0585866437594396,0.00044535947562396316,1,0.11628256856763108,5.156962017430526,3.06159509568486,0.05794470711253133,0.03180553549787916,0.007817543633355753,score_clipped_dml,0.97,6.180899832543327,2,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0004453594756242,0.029664465644484564,0.9423040751918087,1.0585866437594398,0.0004453594756241852,1,0.11628256856763108,5.1569620174305255,3.0615950956848614,0.05794470711253133,0.03180553549787915,0.007817543633355751,score_clipped_dml,0.99,7.7292070178268135,2,normal,0.0,strong,linear,lasso,1.0,1000,20
1.000445359475624,0.029664465644484564,0.9423040751918085,1.0585866437594396,0.00044535947562396316,1,0.11628256856763108,5.156962017430526,3.06159509568486,0.05794470711253133,0.03180553549787916,0.007817543633355753,score_clipped_dml,0.995,8.905934566608076,2,normal,0.0,strong,linear,lasso,1.0,1000,20
1.000445359475624,0.029664465644484564,0.9423040751918085,1.0585866437594396,0.00044535947562396316,1,0.11628256856763108,5.156962017430526,3.06159509568486,0.05794470711253133,0.03180553549787916,0.007817543633355753,score_clipped_dml,0.999,10.409245244934132,2,normal,0.0,strong,linear,lasso,1.0,1000,20
0.9471741466470307,0.028640499030863992,0.891039800047283,1.0033084932467784,-0.0528258533529693,1,0.1122686931994954,5.86407398750618,3.3887487051764964,0.06744853671724171,0.038517436615141815,0.009409435973580885,standard_dml,,,3,normal,0.0,strong,linear,lasso,1.0,1000,20
0.9285937835849296,0.028344991201878847,0.8730386216871424,0.9841489454827168,-0.07140621641507039,0,0.1111103237955744,5.68253623633606,3.336927458481255,0.06720310762062874,0.03815272953415462,0.0092135442580776,outcome_winsorized_dml,,,3,normal,0.0,strong,linear,lasso,1.0,1000,20
0.9475663587297395,0.028741117970691517,0.8912348026317672,1.0038979148277118,-0.05243364127026051,1,0.1126631121959446,5.861436209738619,3.393673026535229,0.06781678214370578,0.03861832672916965,0.009480189078743663,covariate_winsorized_dml,,,3,normal,0.0,strong,linear,lasso,1.0,1000,20
0.9489257531228117,0.0289225881962027,0.8922385219185711,1.0056129843270523,-0.05107424687718831,1,0.11337446240848115,4.58621698963025,3.3995645788302316,0.06471195874854926,0.03571908010638405,0.0073800150778462895,score_clipped_dml,0.95,4.58621698963025,3,normal,0.0,strong,linear,lasso,1.0,1000,20
0.9476161411015899,0.028789010048665572,0.8911907182556437,1.0040415639475362,-0.05238385889841013,1,0.11285084569189252,5.404844336361866,3.3914779461574267,0.06675946917956296,0.037812813304168386,0.008678796928354693,score_clipped_dml,0.97,5.404844336361866,3,normal,0.0,strong,linear,lasso,1.0,1000,20
0.9471741466470307,0.028640499030863992,0.891039800047283,1.0033084932467784,-0.0528258533529693,1,0.1122686931994954,5.86407398750618,3.3887487051764964,0.06744853671724171,0.038517436615141815,0.009409435973580885,score_clipped_dml,0.99,7.710856262646886,3,normal,0.0,strong,linear,lasso,1.0,1000,20
