estimator,theta,se,ci_low,ci_high,J_hat,score_sd,top1_share,top05_share,ess,tau,q,bias_proxy,notes,true_theta,bias,rmse_component,covered,tail,contamination,weak_overlap,nonlinear,rep
score_clipped_dml_q0.97,0.567365450417048,0.07896034648883367,0.4126060150921303,0.7221248857419658,-0.20957901768613965,0.6409180097362883,0.03546763022961637,0.01655156077382098,855.4403334422527,1.7160860713109842,0.97,0.02078597961065492,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.067365450417048,0.004538103909891753,1,t5,0.0,False,True,19
score_clipped_dml_q0.99,0.5624511871852674,0.0796709009710869,0.4062990906660799,0.7186032837044549,-0.21822475017366114,0.6733631766407351,0.04612684694961414,0.02152586190981994,810.4551339580618,2.282323374733719,0.99,0.009723506340451563,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.06245118718526743,0.0039001507808493112,1,t5,0.0,False,True,19
score_clipped_dml_q0.995,0.5648927670637888,0.07975271934422563,0.40858030947997565,0.721205224647602,-0.22120660025795047,0.6832650568226002,0.05136538882684092,0.02472260708119762,795.9123570880269,2.6358389883052666,0.995,0.006989871624769457,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.06489276706378877,0.004211071217195148,1,t5,0.0,False,True,19
score_clipped_dml_q0.999,0.5859134256265852,0.08233278392109093,0.42454413439432853,0.7472827168588418,-0.22259879801125015,0.709808580342911,0.06160630329413806,0.03524547585221988,754.072518684061,4.364699908285942,0.999,0.0015548074563842753,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.08591342562658522,0.007381116702894789,1,t5,0.0,False,True,19
standard_dml,0.47483474724843083,0.07947136116522485,0.319073741562215,0.6305957529346466,-0.22727884649393848,0.6995444214583063,0.06441772775405134,0.03581188273401683,745.5228126448557,,,,Standard orthogonal-score DML.,0.5,-0.025165252751569167,0.0006332899460503596,1,t5,0.0,False,True,20
outcome_winsorized_dml,0.48135539922216275,0.07504822152454739,0.3342635879302662,0.6284472105140593,-0.22727884649393848,0.6606098591757493,0.053199150929943415,0.027155969570206058,802.0069782518232,,,,Standard orthogonal-score DML.,0.5,-0.01864460077783725,0.0003476211381649294,1,t5,0.0,False,True,20
covariate_winsorized_dml,0.46832368236912675,0.07937080206569923,0.312759768896299,0.6238875958419545,-0.22728796899863676,0.6986872955561936,0.06395571465104564,0.035363224405342474,748.5764823246076,,,,Standard orthogonal-score DML.,0.5,-0.03167631763087325,0.0010033890986519717,1,t5,0.0,False,True,20
score_clipped_dml_q0.95,0.5169758216518381,0.07415584237564882,0.3716330413523372,0.662318601951339,-0.20741022078537635,0.5956911609775037,0.02996830831584335,0.013985210547393568,898.9284753887724,1.3815146998740262,0.95,0.03158416794640332,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.016975821651838086,0.00028817852075501473,1,t5,0.0,False,True,20
score_clipped_dml_q0.97,0.5067712790944275,0.07414926114332657,0.36144139777325224,0.6521011604156028,-0.21482499514569042,0.6169319581803818,0.03403758957002988,0.015884208466013936,870.1901777084339,1.5988683699845714,0.97,0.022985767063449746,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.00677127909442754,4.585022057463145e-05,1,t5,0.0,False,True,20
score_clipped_dml_q0.99,0.486253900601109,0.07679681347742576,0.3357349120579143,0.6367728891443037,-0.2224472555090662,0.6616310552932132,0.048703953533446476,0.02272851164894169,805.8022502370786,2.361042982398586,0.99,0.008148124534630525,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.013746099398890987,0.00018895524868419117,1,t5,0.0,False,True,20
score_clipped_dml_q0.995,0.4787784699374541,0.07770828232969405,0.3264730352707835,0.6310839046041248,-0.22508581357726595,0.6774247544983247,0.05658695706611423,0.027779177784193077,781.763966656233,2.91018803421762,0.995,0.004097352265082795,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.0212215300625459,0.00045035333819553946,1,t5,0.0,False,True,20
score_clipped_dml_q0.999,0.47792697773299847,0.0788882676164878,0.32330881440192494,0.632545141064072,-0.22661006904551564,0.6923684214505795,0.06240056057008995,0.03372508690734346,757.7117096921127,4.114368437228206,0.999,0.001067871375687883,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.02207302226700153,0.0004872183119995453,1,t5,0.0,False,True,20
standard_dml,0.47639534918484044,0.08852132476965405,0.30289674077254514,0.6498939575971358,-0.16480781659734986,0.5650297827336801,0.10874476226678394,0.06125281496379137,457.69465315718526,,,,Standard orthogonal-score DML.,0.5,-0.023604650815159556,0.0005571795401056127,1,t5,0.0,True,False,1
outcome_winsorized_dml,0.4660364551792426,0.07879686823722842,0.3115974313397267,0.6204754790187584,-0.16480781659734986,0.5029587780800853,0.08326529390201892,0.04377756536389777,532.408241895794,,,,Standard orthogonal-score DML.,0.5,-0.03396354482075742,0.001153522376791598,1,t5,0.0,True,False,1
covariate_winsorized_dml,0.48020673084527715,0.08840066051669448,0.306944620023004,0.6534688416675503,-0.16488766008773267,0.564532948886084,0.1082703987069057,0.06103708488020231,460.11192952822313,,,,Standard orthogonal-score DML.,0.5,-0.019793269154722848,0.0003917735038313029,1,t5,0.0,True,False,1
score_clipped_dml_q0.95,0.48816695013974626,0.07401601220796028,0.34309823193286715,0.6332356683466254,-0.14270555981323724,0.40908372873421733,0.040397485582404045,0.01885215993845522,674.4292820591708,1.1077564994824338,0.95,0.037755506292587074,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.011833049860253742,0.0001400210689952511,1,t5,0.0,True,False,1
score_clipped_dml_q0.97,0.47893089316378284,0.07500597353428164,0.33192188641122633,0.6259398999163394,-0.15122263622232346,0.43929704970393285,0.04831223374860927,0.022545709082684325,630.2082930455757,1.3752036574510638,0.97,0.027353194899050914,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.021069106836217155,0.00044390726287593245,1,t5,0.0,True,False,1
score_clipped_dml_q0.99,0.47599728845664635,0.07964483930414482,0.31989627186604236,0.6320983050472504,-0.1602265216659019,0.4942397538130059,0.07197502104644941,0.03358834315500974,551.7329976969967,2.1567187396360854,0.99,0.01236228958665442,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.02400271154335365,0.0005761301614334426,1,t5,0.0,True,False,1
score_clipped_dml_q0.995,0.47542006779361956,0.08457563608421625,0.3096548670989895,0.6411852684882496,-0.1625844538533568,0.5325616858971696,0.09503659426436922,0.0471165821548187,499.7158399838976,3.102473154448014,0.995,0.004726431873606514,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.02457993220638044,0.0006041730672702583,1,t5,0.0,True,False,1
score_clipped_dml_q0.999,0.47855685794162883,0.08814775110407423,0.3057904404594426,0.6513232754238151,-0.16449069726428195,0.5615626409387754,0.10757125713552389,0.06001737938057436,462.1414231614085,4.5154716149881,0.999,0.0004091053943114981,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.021443142058371167,0.0004598083413354865,1,t5,0.0,True,False,1
standard_dml,0.4773568209796732,0.08582392722798445,0.30914501460103716,0.6455686273583092,-0.15979060793974809,0.5311354173894977,0.08436233637494732,0.04684141177078333,522.8742118333768,,,,Standard orthogonal-score DML.,0.5,-0.02264317902032681,0.0005127135561465682,1,t5,0.0,True,False,2
outcome_winsorized_dml,0.4753857199494356,0.08129429304735428,0.3160518334279763,0.6347196064708949,-0.15979060793974809,0.503103035059104,0.07460003210541492,0.038828058445654054,559.7009992236611,,,,Standard orthogonal-score DML.,0.5,-0.024614280050564374,0.0006058627824076113,1,t5,0.0,True,False,2
covariate_winsorized_dml,0.4820227674731034,0.08560477238017666,0.31424049670320797,0.6498050382429988,-0.16001945652027683,0.5305378797419282,0.08455320888468242,0.046896947227888335,523.878452946238,,,,Standard orthogonal-score DML.,0.5,-0.01797723252689659,0.0003231808893261088,1,t5,0.0,True,False,2
score_clipped_dml_q0.95,0.4862902913776963,0.08008492440975547,0.329326723829963,0.6432538589254296,-0.13763977422393361,0.4269139547925081,0.03930700434029293,0.018343268692136698,668.1748257756568,1.1196052072388931,0.95,0.028640476647039313,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.013709708622303696,0.0001879561105084683,1,t5,0.0,True,False,2
score_clipped_dml_q0.97,0.4755762271656194,0.08024157494938053,0.31830563020206215,0.6328468241291767,-0.1464615841980018,0.45516493882438097,0.04646793961710001,0.021685038487979997,630.1655937086696,1.370437136056689,0.97,0.018562863032841305,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.024423772834380575,0.0005965206794654265,1,t5,0.0,True,False,2
score_clipped_dml_q0.99,0.47958502105766143,0.08275321404160074,0.3173917019311897,0.6417783401841332,-0.15483729933011503,0.4962563621259449,0.0647287900792632,0.03020676870365616,574.0938260357659,1.9865732000756902,0.99,0.006580391994808848,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.02041497894233857,0.00041677136521612717,1,t5,0.0,True,False,2
score_clipped_dml_q0.995,0.4840786705982052,0.08332943269652235,0.320755983660867,0.6474013575355434,-0.15748159317049942,0.5082458654989832,0.07317096471386618,0.03520137676702859,557.3906819642442,2.336232883415254,0.995,0.0037853783507484405,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.015921329401794804,0.0002534887299204557,1,t5,0.0,True,False,2
score_clipped_dml_q0.999,0.4835663989614554,0.08510996348824174,0.31675393579898264,0.6503788621239281,-0.1587734702268347,0.5233641502928233,0.08144455675964356,0.04380502594722361,535.1602191163496,3.4126054351295987,0.999,0.0009885997905586313,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.016433601038544576,0.00027006324309405337,1,t5,0.0,True,False,2
standard_dml,0.5276514579549751,0.08204739771256561,0.36684151341311255,0.6884614024968377,-0.16019576272614314,0.5090511996054845,0.08272543053599919,0.04637720273978545,531.85782535755,,,,Standard orthogonal-score DML.,0.5,0.027651457954975145,0.0007646031270357582,1,t5,0.0,True,False,3
outcome_winsorized_dml,0.5302687774066661,0.07961912102922844,0.3742181677086427,0.6863193871046895,-0.16019576272614314,0.49398530850973915,0.07672541788322013,0.040139671181128884,553.5466127781018,,,,Standard orthogonal-score DML.,0.5,0.030268777406666114,0.000916198885694301,1,t5,0.0,True,False,3
covariate_winsorized_dml,0.5323910656860973,0.08201474522604195,0.3716451188418267,0.6931370125303679,-0.16042417067878215,0.5095741309810977,0.08279183794249181,0.04630607467456505,532.2308691554406,,,,Standard orthogonal-score DML.,0.5,0.03239106568609729,0.001049181136281069,1,t5,0.0,True,False,3
score_clipped_dml_q0.95,0.544555260502785,0.07618690604212922,0.3952316685666747,0.6938788524388954,-0.1379014157352613,0.406906560054814,0.03975067176813954,0.018550313491798448,684.8649687046072,1.0925748454972024,0.95,0.028235441664370246,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.04455526050278502,0.001985171238471035,1,t5,0.0,True,False,3
score_clipped_dml_q0.97,0.5385739220293924,0.07874799230422631,0.3842306932582714,0.6929171508005133,-0.1457749344764281,0.4445984810213565,0.04928791532354737,0.023001027150988777,628.6238490745208,1.418121392270189,0.97,0.015318594107849545,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.03857392202939236,0.0014879474607296412,1,t5,0.0,True,False,3
score_clipped_dml_q0.99,0.532930356132771,0.0793724803317755,0.37736315331887715,0.6884975589466648,-0.154689395466443,0.47552803233265983,0.06268304452246767,0.02925208744381825,583.7831028072885,1.8589235240292397,0.99,0.006478080737794545,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.032930356132770955,0.0010844083550311256,1,t5,0.0,True,False,3
score_clipped_dml_q0.995,0.5364812716305891,0.0801041368533913,0.3794800483852745,0.6934824948759037,-0.1568841837993921,0.4867206106697549,0.07104143106150919,0.034243948069299736,567.3881044390131,2.1958691466005975,0.995,0.0038128332265903796,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.03648127163058912,0.0013308831797848265,1,t5,0.0,True,False,3
score_clipped_dml_q0.999,0.5353598530301942,0.08111464620895822,0.3763780678419276,0.6943416382184607,-0.15912341884536826,0.4998952488076621,0.07896780428645869,0.04247712951471496,547.1518008297302,3.022956641351582,0.999,0.0012265861781798257,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.03535985303019418,0.0012503192063169322,1,t5,0.0,True,False,3
standard_dml,0.4593657088827052,0.0775919725829516,0.30728823713070075,0.6114431806347097,-0.15800034170814575,0.4748106467041933,0.07673393652005306,0.03995751938022151,569.6992766898942,,,,Standard orthogonal-score DML.,0.5,-0.040634291117294774,0.001651145614605061,1,t5,0.0,True,False,4
outcome_winsorized_dml,0.4508389243233258,0.07659715327736145,0.3007112625814032,0.6009665860652484,-0.15800034170814575,0.4687230221456593,0.0740069504742126,0.03734928041002202,578.1113871859229,,,,Standard orthogonal-score DML.,0.5,-0.049161075676674215,0.002416811361687689,1,t5,0.0,True,False,4
covariate_winsorized_dml,0.46593992956436786,0.07762926593795463,0.31378936417969483,0.6180904949490409,-0.15828103917769523,0.4758827931170923,0.07657892536220513,0.039854456091989676,570.1133356733532,,,,Standard orthogonal-score DML.,0.5,-0.03406007043563214,0.0011600883980802225,1,t5,0.0,True,False,4
score_clipped_dml_q0.95,0.45706732913738646,0.07545126131252144,0.3091855743767241,0.6049490838980488,-0.1350207513506518,0.39455963589723464,0.03823511175178489,0.01784305215083296,697.3329715440809,1.0282641047330248,0.95,0.02357499733326057,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.04293267086261354,0.001843214227397506,1,t5,0.0,True,False,4
score_clipped_dml_q0.97,0.45968071452135406,0.07462535197837768,0.31341771231010895,0.6059437167325992,-0.14390947432480297,0.41593111360889584,0.04440952365916744,0.020724444374278138,664.1188516249036,1.2286550931338938,0.97,0.015855284246139252,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.04031928547864594,0.0016256447815085492,1,t5,0.0,True,False,4
score_clipped_dml_q0.99,0.460194827686308,0.07650577145183442,0.3102462710312599,0.6101433843413561,-0.15301391565528158,0.45338876830712443,0.061587631177729155,0.02874089454960694,604.8138674590665,1.7724936381311125,0.99,0.004721133902987952,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.03980517231369202,0.0015844517429227135,1,t5,0.0,True,False,4
score_clipped_dml_q0.995,0.45895317767184246,0.07764764546050283,0.3067665890849219,0.611139766258763,-0.15543308722713553,0.46743087321802573,0.07220699098645353,0.03527382428039472,582.1007531163923,2.200248824824632,0.995,0.0014271927241408197,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.04104682232815754,0.0016848416232393324,1,t5,0.0,True,False,4
score_clipped_dml_q0.999,0.4577666049479484,0.07751603150111991,0.30583797498128107,0.6096952349146157,-0.15747553120412167,0.47277036122919663,0.07562077447437247,0.03879977128576004,573.2174870301284,2.539537575771156,0.999,0.00035349770114977017,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.04223339505205159,0.001783659657622656,1,t5,0.0,True,False,4
standard_dml,0.24190335741775815,0.08655593991390739,0.07225683253848672,0.4115498822970296,-0.1642450167582463,0.5505980996125405,0.09421561195889386,0.05050247721912782,500.9828679756749,,,,Standard orthogonal-score DML.,0.5,-0.25809664258224185,0.06661387691222549,0,t5,0.0,True,False,5
outcome_winsorized_dml,0.24874576168474494,0.0812907025629984,0.0894189123833102,0.40807261098617964,-0.1642450167582463,0.5171049657813677,0.08162022239098746,0.04158207922706679,542.2252824710949,,,,Standard orthogonal-score DML.,0.5,-0.25125423831525506,0.06312869227137899,0,t5,0.0,True,False,5
covariate_winsorized_dml,0.2434836318965221,0.0867718656581514,0.07341390033519743,0.41355336345784677,-0.16424999619528488,0.5519883767961027,0.09442929968930884,0.05060779241365153,499.0563364785028,,,,Standard orthogonal-score DML.,0.5,-0.2565163681034779,0.06580064710499897,0,t5,0.0,True,False,5
