rep,dgp,learner,strategy,winsor_level,theta_hat,se,ci_lo,ci_hi,denom_E_Dres2
11,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.5667637107473453,0.1195041727391328,0.33253553217864507,0.8009918893160456,0.23960708986870696
12,contamination,lasso_logit,S1_data_winsor,0.01,0.3686479743631056,0.20959000504786593,-0.042148435530711625,0.7794443842569228,0.2372383148875961
12,contamination,lasso_logit,S4_honest_winsor,0.01,0.3629783877092909,0.3539052136016644,-0.3306758309499712,1.0566326063685532,0.2372003615975583
12,contamination,lasso_logit,S1_data_winsor,0.05,0.46468249995149774,0.08950476232757897,0.28925316578944293,0.6401118341135525,0.23826948902751935
12,contamination,lasso_logit,S4_honest_winsor,0.05,0.41670876733099815,0.3573095667761299,-0.2836179835502165,1.1170355182122127,0.23835890437193888
12,contamination,rf_rf,S1_data_winsor,0.01,0.3880884292137822,0.22026574786761505,-0.04363243660674326,0.8198092950343077,0.23554126259614433
12,contamination,rf_rf,S4_honest_winsor,0.01,0.36391164358111977,0.35318446425166683,-0.32832990635214715,1.0561531935143866,0.23554126259614433
12,contamination,rf_rf,S1_data_winsor,0.05,0.47276746018662585,0.08521860423627149,0.3057389958835337,0.639795924489718,0.23535440724175827
12,contamination,rf_rf,S4_honest_winsor,0.05,0.38372165930874724,0.34803555444764517,-0.2984280274086373,1.0658713460261318,0.23541911721518358
12,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.4894018138914931,0.10979089978972793,0.2742116503036264,0.7045919774793599,0.23601693327886422
12,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.42415005442604176,0.13362164086529543,0.16225163833006273,0.6860484705220208,0.23605416721896103
12,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.4843957924404052,0.09749110997299351,0.2933132168933379,0.6754783679874725,0.2359820084496979
12,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.43254752334977564,0.13646169176991493,0.16508260748074238,0.700012439218809,0.23594277002759775
12,student_t_df3,rf_rf,S1_data_winsor,0.01,0.5274122927043348,0.10717233667821087,0.31735451281504146,0.7374700725936281,0.23252466501939636
12,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.4705912465016114,0.13111048229825764,0.2136147011970264,0.7275677918061964,0.23252466501939636
12,student_t_df3,rf_rf,S1_data_winsor,0.05,0.5101906507909438,0.09458719573148475,0.3247997471572337,0.695581554424654,0.2333126400259514
12,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.4994644084824221,0.13287928181889797,0.23902101611738208,0.759907800847462,0.23313991042492882
13,contamination,lasso_logit,S1_data_winsor,0.01,-0.07288497640609518,0.1765755742111747,-0.4189731018599976,0.2732031490478072,0.23366205483850166
13,contamination,lasso_logit,S4_honest_winsor,0.01,-0.3413407011373279,0.2760844533905486,-0.8824662297828032,0.19978482750814736,0.23380864157117906
13,contamination,lasso_logit,S1_data_winsor,0.05,0.21640900243439257,0.08429875476501751,0.05118344309495826,0.3816345617738269,0.2351565906021075
13,contamination,lasso_logit,S4_honest_winsor,0.05,-0.29315961946171076,0.26875817833237664,-0.819925648993169,0.23360641006974747,0.2351972093773161
13,contamination,rf_rf,S1_data_winsor,0.01,-0.07682301557709886,0.1789760593449441,-0.4276160918931893,0.27397006073899155,0.23081227545755018
13,contamination,rf_rf,S4_honest_winsor,0.01,-0.2671800176385598,0.2734618947627344,-0.8031653313735192,0.2688052960963996,0.23081227545755018
13,contamination,rf_rf,S1_data_winsor,0.05,0.22809006293256084,0.08221134454400278,0.06695582762631541,0.3892242982388063,0.23170817165360819
13,contamination,rf_rf,S4_honest_winsor,0.05,-0.19808495732550652,0.2748997070688287,-0.7368883831804107,0.34071846852939774,0.23163265740306083
13,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.5089873704634835,0.10897245133358491,0.29540136584965715,0.7225733750773099,0.239040722832174
13,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.5615027788713869,0.12023975188959164,0.3258328651677873,0.7971726925749865,0.2389477399802909
13,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.3977943308032496,0.09095611302236813,0.21952034927940808,0.5760683123270911,0.2401099766135411
13,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.5508626552747411,0.11965264922075447,0.3163434628020624,0.7853818477474198,0.24004659120916222
13,student_t_df3,rf_rf,S1_data_winsor,0.01,0.5395010884803381,0.1060888540701679,0.331566934502809,0.7474352424578672,0.23633741154683552
13,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.5968558052630432,0.11718146315784156,0.36718013747367373,0.8265314730524126,0.23633741154683552
13,student_t_df3,rf_rf,S1_data_winsor,0.05,0.4425875985661308,0.0898232959327398,0.2665339385379608,0.6186412585943007,0.23700656557827113
13,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.6339406782343767,0.11850480714517724,0.40167125622982935,0.8662101002389241,0.2371140528811744
14,contamination,lasso_logit,S1_data_winsor,0.01,0.5540030808033427,0.33784654190328023,-0.10817614132708653,1.216182302933772,0.23273292162016396
14,contamination,lasso_logit,S4_honest_winsor,0.01,0.5531464228152194,0.4567320950938532,-0.34204848356873285,1.4483413291991716,0.2328046616534612
14,contamination,lasso_logit,S1_data_winsor,0.05,0.42805621990399817,0.09046411777145681,0.2507465490719428,0.6053658907360535,0.2319572620337737
14,contamination,lasso_logit,S4_honest_winsor,0.05,0.573297022947553,0.45066412368308434,-0.3100046594712923,1.4565987053663982,0.23186718991816302
14,contamination,rf_rf,S1_data_winsor,0.01,0.6009498099233357,0.32707377272187665,-0.0401147846115425,1.2420144044582138,0.23212546624826932
14,contamination,rf_rf,S4_honest_winsor,0.01,0.6079246571685104,0.44473685390701506,-0.2637595764892391,1.47960889082626,0.23212546624826932
14,contamination,rf_rf,S1_data_winsor,0.05,0.47341653038145487,0.08507583136235296,0.3066679009112431,0.6401651598516667,0.2326876671652517
14,contamination,rf_rf,S4_honest_winsor,0.05,0.8089299088485247,0.44253164088448627,-0.058432107285068424,1.6762919249821178,0.23241038818423704
14,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.4618497747143095,0.10864383289135576,0.2489078622472522,0.6747916871813668,0.23172269967045053
14,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.4607724617319236,0.1201328538090733,0.22531206826613992,0.6962328551977073,0.23162722716432202
14,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.46901935963371494,0.0926776539588596,0.28737115787435014,0.6506675613930797,0.2303078578807934
14,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.472015366224943,0.12192852953113116,0.23303544834392592,0.7109952841059601,0.23033623928302568
14,student_t_df3,rf_rf,S1_data_winsor,0.01,0.44723861778199414,0.10107320754242657,0.24913513099883805,0.6453421045651502,0.2303805588566413
14,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.4507472511665461,0.11125343961728178,0.23269050951667386,0.6688039928164184,0.2303805588566413
14,student_t_df3,rf_rf,S1_data_winsor,0.05,0.4515707212147892,0.08590344233107375,0.2831999742458846,0.6199414681836938,0.23076803888692582
14,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.48375975550464245,0.11140744281396148,0.26540116758927795,0.7021183434200069,0.23067455065340098
15,contamination,lasso_logit,S1_data_winsor,0.01,0.7029963320117943,0.2439959835744407,0.2247642042058906,1.181228459817698,0.23544150169986477
15,contamination,lasso_logit,S4_honest_winsor,0.01,0.7193876829778761,0.3701576247580595,-0.006121261547920476,1.4448966275036728,0.23544027254350214
15,contamination,lasso_logit,S1_data_winsor,0.05,0.5266390106582168,0.08171221537762195,0.36648306851807777,0.6867949527983559,0.23684737608079576
15,contamination,lasso_logit,S4_honest_winsor,0.05,0.7366606193700973,0.36435657568488083,0.022521731027730918,1.4507995077124636,0.23699408007421396
15,contamination,rf_rf,S1_data_winsor,0.01,0.5720645838772513,0.23000118419428933,0.12126226285644426,1.0228669048980583,0.23325507494209707
15,contamination,rf_rf,S4_honest_winsor,0.01,0.5308709070959354,0.34421022024923165,-0.14378112459255854,1.2055229387844295,0.23325507494209707
15,contamination,rf_rf,S1_data_winsor,0.05,0.48405464245566476,0.0763801403544536,0.3343495673609357,0.6337597175503938,0.2329969950143107
15,contamination,rf_rf,S4_honest_winsor,0.05,0.6021922920424616,0.3410633691513878,-0.0662919114942585,1.2706764955791816,0.23299108623398637
15,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.33621422136920726,0.09671125775065821,0.14666015617791717,0.5257682865604973,0.23055338131976014
15,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.32554769173688136,0.10814632680112965,0.11358089120666726,0.5375144922670955,0.23064979362131138
15,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.3273496759486099,0.08534387858104896,0.16007567392975397,0.49462367796746587,0.23186794282744558
15,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.33269840428715924,0.10836432051421985,0.12030433607928834,0.5450924724950301,0.2318789310560412
15,student_t_df3,rf_rf,S1_data_winsor,0.01,0.3496588703592464,0.09369936460789825,0.16600811572776586,0.533309624990727,0.231127021701048
15,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.34279588185233373,0.10226978219860122,0.14234710874307532,0.5432446549615921,0.231127021701048
15,student_t_df3,rf_rf,S1_data_winsor,0.05,0.3338548382611896,0.08208384508218465,0.1729705019001077,0.4947391746222715,0.2310305267120229
15,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.3631833274056446,0.10268853283751431,0.16191380304411654,0.5644528517671726,0.23102668696012887
16,contamination,lasso_logit,S1_data_winsor,0.01,0.24226348906113263,0.22383212683741896,-0.19644747954020855,0.6809744576624738,0.2376702290538986
16,contamination,lasso_logit,S4_honest_winsor,0.01,-0.03193545431247697,0.3616669308129168,-0.7408026387057939,0.6769317300808398,0.23762955325867016
16,contamination,lasso_logit,S1_data_winsor,0.05,0.31491116036147604,0.08354386037184788,0.1511651940326542,0.4786571266902979,0.23698597357548778
16,contamination,lasso_logit,S4_honest_winsor,0.05,-0.05133742292701464,0.3658292686700047,-0.7683627895202239,0.6656879436661947,0.23698009172324147
16,contamination,rf_rf,S1_data_winsor,0.01,0.21966724068413382,0.22704239666169262,-0.2253358567727837,0.6646703381410514,0.23835563252028338
16,contamination,rf_rf,S4_honest_winsor,0.01,-0.06822992998407901,0.36233085213551547,-0.7783984001696893,0.6419385402015314,0.23835563252028338
16,contamination,rf_rf,S1_data_winsor,0.05,0.329467113424649,0.07737126661435582,0.1778194308605116,0.4811147959887864,0.23789292240309165
16,contamination,rf_rf,S4_honest_winsor,0.05,-0.01812546661167023,0.36720996503880027,-0.7378569980877188,0.7016060648643783,0.23792894639011034
16,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.47642310907851765,0.10600723955412873,0.2686489195524253,0.68419729860461,0.22944341522258938
16,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.4801536518720518,0.1261897552780347,0.23282173152710378,0.7274855722169997,0.22940172768832398
16,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.47686462278819575,0.09203618828392193,0.29647369375170873,0.6572555518246828,0.23006781638800766
16,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.5044498192454158,0.12338248036468963,0.2626201577306241,0.7462794807602074,0.23002673686656186
16,student_t_df3,rf_rf,S1_data_winsor,0.01,0.4119708901334647,0.10150592722200029,0.21301927277834415,0.6109225074885853,0.23566529170499
16,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.4256485466105636,0.12876769698539506,0.1732638605191893,0.6780332327019379,0.23566529170499
16,student_t_df3,rf_rf,S1_data_winsor,0.05,0.40504893200833386,0.08759023327481594,0.23337207478969463,0.576725789226973,0.2364034912878842
16,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.45981482454592576,0.1292720077027558,0.20644168944852442,0.713187959643327,0.23658468676071454
17,contamination,lasso_logit,S1_data_winsor,0.01,0.12564036827387906,0.29968686609076867,-0.4617458892640276,0.7130266258117857,0.2393163824448703
17,contamination,lasso_logit,S4_honest_winsor,0.01,0.02303974367837911,0.3937027824789959,-0.7486177099804529,0.7946971973372111,0.23927727341778277
17,contamination,lasso_logit,S1_data_winsor,0.05,0.3972108696484222,0.08816414342398549,0.22440914853741067,0.5700125907594338,0.23907089402479414
17,contamination,lasso_logit,S4_honest_winsor,0.05,0.07119908504662108,0.3828595519824066,-0.6792056368388959,0.8216038069321381,0.23906524695691014
17,contamination,rf_rf,S1_data_winsor,0.01,0.11648938012508131,0.29918636589334113,-0.4699158970258673,0.70289465727603,0.23842384042660544
17,contamination,rf_rf,S4_honest_winsor,0.01,0.0010006169548388765,0.4076750650620795,-0.798042510566837,0.8000437444765147,0.23842384042660544
17,contamination,rf_rf,S1_data_winsor,0.05,0.372965434488557,0.08264185867467969,0.21098739148618484,0.5349434774909292,0.23824338833055447
17,contamination,rf_rf,S4_honest_winsor,0.05,0.1297516083705008,0.40382757733887364,-0.6617504432136915,0.9212536599546931,0.23835963810021793
17,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.5570476970673429,0.09996838447313469,0.36110966349999896,0.7529857306346869,0.23403914784418942
17,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.5785514665849341,0.10416345833411185,0.37439108825007483,0.7827118449197933,0.23372319594455843
17,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.4860583251189214,0.09198392212829645,0.30576983774746036,0.6663468124903824,0.23188096834744898
17,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.5730015893420715,0.10553996504413739,0.3661432578555622,0.7798599208285808,0.23176864750610576
17,student_t_df3,rf_rf,S1_data_winsor,0.01,0.5441751019129718,0.10094976314126107,0.3463135661561001,0.7420366376698435,0.23673470846245073
17,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.5700654427774146,0.10597069808489104,0.3623628745310281,0.777768011023801,0.23673470846245073
17,student_t_df3,rf_rf,S1_data_winsor,0.05,0.4806820324296032,0.09047766505252869,0.303345808926647,0.6580182559325595,0.23723397889598977
17,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.597636345499262,0.10588321275385622,0.39010524850170386,0.8051674424968203,0.23691047355871336
18,contamination,lasso_logit,S1_data_winsor,0.01,0.5978721368063395,0.2556251865160335,0.09684677123491392,1.0988975023777652,0.23749191263098043
18,contamination,lasso_logit,S4_honest_winsor,0.01,0.7326814475266733,0.38653913768463344,-0.024935262335208264,1.4902981573885548,0.23752182616573958
18,contamination,lasso_logit,S1_data_winsor,0.05,0.5094280703191474,0.09060764913194029,0.3318370780205444,0.6870190626177504,0.23755998132320333
18,contamination,lasso_logit,S4_honest_winsor,0.05,0.699215780651324,0.38192809107007325,-0.04936327784601957,1.4477948391486675,0.23764851156854175
18,contamination,rf_rf,S1_data_winsor,0.01,0.5113394329007795,0.24248405135510737,0.03607069224476911,0.98660817355679,0.23456656418501665
18,contamination,rf_rf,S4_honest_winsor,0.01,0.6578770038243211,0.3718508151741111,-0.0709505939169367,1.386704601565579,0.23456656418501665
18,contamination,rf_rf,S1_data_winsor,0.05,0.44737773557528304,0.08233812162173049,0.2859950171966913,0.6087604539538748,0.234841892430872
18,contamination,rf_rf,S4_honest_winsor,0.05,0.7005777555499187,0.37173773244600194,-0.028028200044245,1.4291837111440824,0.23475610739463684
18,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.4219471386116936,0.09644421257012864,0.23291648197424145,0.6109777952491457,0.23957255248324386
18,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.41409918586468863,0.10431913615160318,0.2096336790075464,0.6185646927218309,0.23950659195096596
18,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.4031858609515144,0.08707415356977959,0.2325205199547464,0.5738512019482823,0.2411743670168484
18,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.44912181241710863,0.10463056195753255,0.24404591098034484,0.6541977138538724,0.24109854551036344
18,student_t_df3,rf_rf,S1_data_winsor,0.01,0.45142811208655337,0.09573315778626561,0.2637911228254728,0.639065101347634,0.2392693730474247
18,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.43816695184954957,0.10648177817939607,0.22946266661793327,0.6468712370811659,0.2392693730474247
18,student_t_df3,rf_rf,S1_data_winsor,0.05,0.43521090513224936,0.08425807398706034,0.2700650801176111,0.6003567301468876,0.2391267484157866
18,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.488754671175269,0.10690849554058184,0.2792140199157286,0.6982953224348094,0.2392020959024867
19,contamination,lasso_logit,S1_data_winsor,0.01,0.4920854723738678,0.2152855610557377,0.07012577270462189,0.9140451720431138,0.23903061508062684
19,contamination,lasso_logit,S4_honest_winsor,0.01,0.40238221403005203,0.36215375332703637,-0.3074391424909392,1.1122035705510434,0.23911128890931455
19,contamination,lasso_logit,S1_data_winsor,0.05,0.4855348826797733,0.07790251583638284,0.33284595164046293,0.6382238137190837,0.2411648951544368
19,contamination,lasso_logit,S4_honest_winsor,0.05,0.40721918561976506,0.37004349888874805,-0.31806607220218114,1.1325044434417113,0.2411065779605235
19,contamination,rf_rf,S1_data_winsor,0.01,0.4124264686522056,0.22751962121663807,-0.03351198893240498,0.8583649262368163,0.2370630637832869
19,contamination,rf_rf,S4_honest_winsor,0.01,0.3283423982320095,0.3692940130568973,-0.3954738673595092,1.052158663823528,0.2370630637832869
19,contamination,rf_rf,S1_data_winsor,0.05,0.471314624892443,0.07551968382218331,0.32329604460096373,0.6193332051839223,0.23808465780385316
19,contamination,rf_rf,S4_honest_winsor,0.05,0.46693213883679136,0.3642548577106417,-0.2470073822760664,1.1808716599496492,0.237783418151885
19,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.5286249180469257,0.11236863018903821,0.30838240287641083,0.7488674332174405,0.23627455799399746
