rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm,stlm_dt,query_year,endpoint_label
20210331003279,Y,00760971,크래프톤,보통주,유일규,발행회사 미등기임원,"11,750",0.15,0,0.00,특수관계 해소(임원 퇴임),2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,보통주,김정훈,계열회사 등기임원,"158,893",1.97,"164,143",1.92,주식매수선택권 행사,2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,보통주,박진석,계열회사 등기임원,"157,375",1.96,"147,375",1.72,지분 일부 매도,2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,보통주,조웅희,계열회사 등기임원,"76,360",0.95,0,0.00,특수관계 해소(임원 퇴임),2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,보통주,이지훈,계열회사 등기임원,"35,044",0.44,"33,544",0.39,지분 일부 매도,2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,보통주,김효섭,계열회사 등기임원,"11,500",0.14,"11,500",0.13,-,2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,보통주,김주현,계열회사 등기임원,"3,625",0.04,0,0.00,특수관계 해소(임원 퇴임),2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,보통주,배용택,계열회사 등기임원,"2,210",0.03,"2,210",0.03,-,2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,보통주,박민규,계열회사 등기임원,"1,500",0.02,0,0.00,특수관계 해소(임원 퇴임),2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,보통주,신봉건,계열회사 등기임원,"124,577",1.55,0,0.00,특수관계 해소(임원 퇴임),2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,보통주,정승혜,배우자,"168,000",2.09,"84,000",0.98,지분 일부 매도,2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,보통주,조두인,계열회사 등기임원,0,0.00,"12,286",0.14,신규선임,2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,보통주,김형준,계열회사 등기임원,"182,000",2.26,"142,000",1.66,지분 일부 매도,2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,보통주,벨리즈원 유한회사,최대주주의 특수관계법인,"553,846",6.88,"553,846",6.47,-,2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,보통주,㈜본엔젤스벤처파트너스,최대주주의 특수관계법인,"188,475",2.34,"188,475",2.20,-,2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,보통주,강석흔,최대주주의 특수관계법인 등기임원,"1,500",0.02,"1,500",0.02,-,2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,보통주,김창한,발행회사 등기임원,"123,875",1.54,"123,875",1.45,-,2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,보통주,김강석,발행회사 등기임원,"217,020",2.70,"217,020",2.54,-,2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,보통주,송인애,발행회사 등기임원,"26,517",0.33,"26,517",0.31,-,2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,보통주,KIM SAMUEL DONG KYU,발행회사 미등기임원,"19,650",0.24,0,0.00,특수관계 해소(임원 퇴임),2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,보통주,계,,"3,469,310",43.12,"3,113,884",36.39,-,2020-12-31,2020,largest_shareholder
20210331003279,Y,00760971,크래프톤,우선주,계,,0,0.00,0,0.00,-,2020-12-31,2020,largest_shareholder
20220314000894,Y,00760971,크래프톤,보통주,장병규,본인,"1,405,593",16.43,"7,027,965",14.35,　-,2021-12-31,2021,largest_shareholder
20220314000894,Y,00760971,크래프톤,보통주,박진석,계열회사 등기임원,"147,375",1.72,0,0.00,특수관계 해소(계열관계 해소),2021-12-31,2021,largest_shareholder
20220314000894,Y,00760971,크래프톤,보통주,김효섭,계열회사 등기임원,"11,500",0.13,0,0.00,특수관계 해소(계열관계 해소),2021-12-31,2021,largest_shareholder
20220314000894,Y,00760971,크래프톤,보통주,조두인,계열회사 등기임원,"12,286",0.14,"40,430",0.08,유가증권 상장에 따른 구주매출,2021-12-31,2021,largest_shareholder
20220314000894,Y,00760971,크래프톤,보통주,김형준,계열회사 등기임원,"142,000",1.66,"610,000",1.25,유가증권 상장에 따른 구주매출,2021-12-31,2021,largest_shareholder
20220314000894,Y,00760971,크래프톤,보통주,배용택,계열회사 등기임원,"2,210",0.03,0,0.00,특수관계 해소(임원 퇴임),2021-12-31,2021,largest_shareholder
20220314000894,Y,00760971,크래프톤,보통주,이지훈,계열회사 등기임원,"33,544",0.39,0,0.00,특수관계 해소(임원 퇴임),2021-12-31,2021,largest_shareholder
20220314000894,Y,00760971,크래프톤,보통주,이준영,계열회사 등기임원,0,0.00,"14,186",0.03,신규 선임,2021-12-31,2021,largest_shareholder
20220314000894,Y,00760971,크래프톤,보통주,류성중,계열회사 등기임원,0,0.00,"90,656",0.19,신규 선임,2021-12-31,2021,largest_shareholder
20220314000894,Y,00760971,크래프톤,보통주,정승혜,최대주주의 배우자,"84,000",0.98,"420,000",0.86,　-,2021-12-31,2021,largest_shareholder
20220314000894,Y,00760971,크래프톤,보통주,벨리즈원 유한회사,최대주주의 특수관계법인,"553,846",6.47,0,0.00,유가증권 상장에 따른 구주매출,2021-12-31,2021,largest_shareholder
20220314000894,Y,00760971,크래프톤,보통주,㈜본엔젤스벤처파트너스,최대주주의 특수관계법인,"188,475",2.20,"942,375",1.92,　-,2021-12-31,2021,largest_shareholder
20220314000894,Y,00760971,크래프톤,보통주,강석흔,최대주주의 특수관계법인 등기임원,"1,500",0.02,"7,500",0.02,　-,2021-12-31,2021,largest_shareholder
20220314000894,Y,00760971,크래프톤,보통주,김강석,최대주주의 특수관계법인 등기임원,"217,020",2.54,0,0.00,　특수관계 해소(계열관계 해소),2021-12-31,2021,largest_shareholder
20220314000894,Y,00760971,크래프톤,보통주,송인애,최대주주의 특수관계법인 등기임원,"26,517",0.31,"132,585",0.27,　-,2021-12-31,2021,largest_shareholder
20220314000894,Y,00760971,크래프톤,보통주,김창한,발행회사 등기임원,"123,875",1.45,"544,255",1.11,주식매수선택권 행사 등,2021-12-31,2021,largest_shareholder
20220314000894,Y,00760971,크래프톤,보통주,김정훈,계열회사 등기임원,"164,143",1.92,"843,215",1.72,주식매수선택권 행사,2021-12-31,2021,largest_shareholder
20220314000894,Y,00760971,크래프톤,보통주,계,,"3,113,884",36.39,"10,673,167",21.80,-,2021-12-31,2021,largest_shareholder
20220314000894,Y,00760971,크래프톤,우선주,계,,0,0.00,0,0.00,-,2021-12-31,2021,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,장병규,본인,"7,027,965",14.35,"7,133,651",14.53,장내매수,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,조두인,계열회사 등기임원,"40,430",0.08,"39,490",0.08,"수증, 장내매도",2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,이준영,계열회사 등기임원,"14,186",0.03,"14,216",0.03,수증,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,배동근,계열회사 등기임원,0,0.00,630,0.00,"장내매수, 수증",2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,손현일,계열회사 등기임원,0,0.00,60,0.00,장내매수,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,남영선,계열회사 등기임원,0,0.00,60,0.00,장내매수,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,박혜리,계열회사 등기임원,0,0.00,60,0.00,장내매수,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,남서현,계열회사 등기임원,0,0.00,60,0.00,수증,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,정수영,계열회사 등기임원,0,0.00,60,0.00,수증,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,임우열,계열회사 등기임원,0,0.00,60,0.00,수증,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,박문형,계열회사 등기임원,0,0.00,"6,000",0.01,수증,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,정승혜,배우자,"420,000",0.86,"291,517",0.59,증여,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,김경희,계열회사 등기임원,0,0.00,"2,000",0.00,수증,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,장호준,계열회사 등기임원,0,0.00,119,0.00, 수증 ,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,이강석,계열회사 등기임원,0,0.00,81,0.00,신규선임,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,Charles Goodhue Cleveland,계열회사 등기임원,0,0.00,"58,004",0.12,-,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,Adam Maxwell McGuire,계열회사 등기임원,0,0.00,"58,010",0.12,-,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,Edward James Gill,계열회사 등기임원,0,0.00,"12,759",0.03,-,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,㈜본엔젤스벤처파트너스,계열회사,"942,375",1.92,"942,375",1.92,-,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,송인애,계열회사 등기임원,"132,585",0.27,"132,585",0.27,-,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,강석흔,계열회사 등기임원,"7,500",0.02,"7,500",0.02,-,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,이상기,친인척,0,0.00,259,0.00,장내매수,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,정수환,친인척,0,0.00,300,0.00,장내매수,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,김창한,발행회사 등기임원,"544,255",1.11,"544,255",1.11,-,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,여은정,발행회사 등기임원,0,0.00,70,0.00,장내매수,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,김정훈,계열회사 등기임원,"843,215",1.72,"843,275",1.72,수증,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,김형준,계열회사 등기임원,"610,000",1.25,"710,060",1.45,"주식매수선택권 행사, 수증",2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,류성중,계열회사 등기임원,"90,656",0.19,"90,686",0.18,수증,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,보통주,계,,"10,673,167",21.80,"10,888,202",22.18,-,2022-12-31,2022,largest_shareholder
20230320000728,Y,00760971,크래프톤,우선주,계,,0,0.00,0,0.00,-,2022-12-31,2022,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,장병규,본인,"7,133,651",14.53,"7,133,651",14.75,-,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,조두인,계열회사 등기임원,"39,490",0.08,"32,990",0.07,장내매도,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,이준영,계열회사 등기임원,"14,216",0.03,"14,216",0.03,-,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,배동근,계열회사 등기임원,630,0.00,"2,625",0.01,상여,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,손현일,계열회사 등기임원,60,0.00,480,0.00,상여,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,남영선,계열회사 등기임원,60,0.00,0,0.00,임원퇴임,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,박혜리,계열회사 등기임원,60,0.00,590,0.00,상여,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,남서현,계열회사 등기임원,60,0.00,236,0.00,상여,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,정수영,계열회사 등기임원,60,0.00,410,0.00,상여,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,임우열,계열회사 등기임원,60,0.00,325,0.00,상여,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,박문형,계열회사 등기임원,"6,000",0.01,"6,000",0.01,-,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,정승혜,배우자,"291,517",0.59,"291,517",0.60,-,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,김경희,계열회사 등기임원,"2,000",0.00,"2,000",0.00,-,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,장호준,계열회사 등기임원,119,0.00,119,0.00,-,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,이강석,계열회사 등기임원,81,0.00,125,0.00,상여,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,김민정,계열회사 등기임원,0,0.00,"1,425",0.00,"신규 선임, 상여",2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,Tae Hyuk Chung Han,계열회사 등기임원,0,0.00,525,0.00,상여,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,유재영,계열회사 등기임원,0,0.00,53,0.00,상여,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,박형철,계열회사 등기임원,0,0.00,125,0.00,신규 선임,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,김창욱,계열회사 등기임원,0,0.00,160,0.00,장내매수,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,Charles Goodhue Cleveland,계열회사 등기임원,"58,004",0.12,"58,004",0.12,-,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,Adam Maxwell McGuire,계열회사 등기임원,"58,010",0.12,"58,010",0.12,-,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,이상기,친인척,259,0.00,259,0.00,-,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,Edward James Gill,계열회사 등기임원,"12,759",0.03,"12,759",0.03,-,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,㈜본엔젤스벤처파트너스,계열회사,"942,375",1.92,"942,375",1.95,-,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,송인애,계열회사 등기임원,"132,585",0.27,"132,585",0.27,-,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,강석흔,계열회사 등기임원,"7,500",0.02,"7,500",0.02,-,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,정수환,친인척,300,0.00,300,0.00,-,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,김창한,발행회사 등기임원,"544,255",1.11,"548,455",1.13,상여,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,여은정,발행회사 등기임원,70,0.00,70,0.00,-,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,김정훈,계열회사 등기임원,"843,275",1.72,"843,275",1.74,-,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,김형준,계열회사 등기임원,"710,060",1.45,0,0.00,임원퇴임,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,류성중,계열회사 등기임원,"90,686",0.18,"90,686",0.19,-,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,보통주,계,,"10,888,202",22.18,"10,181,850",21.05,-,2023-12-31,2023,largest_shareholder
20240318000420,Y,00760971,크래프톤,우선주,계,,0,0.00,0,0.00,-,2023-12-31,2023,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,장병규,본인,"7,133,651",14.75,"7,133,651",14.89,-,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,이준영,계열회사 등기임원,"14,216",0.03,"14,216",0.03,-,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,배동근,계열회사 등기임원,"2,625",0.01,"5,345",0.01,상여,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,손현일,계열회사 등기임원,480,0.00,"1,425",0.00,상여,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,박혜리,계열회사 등기임원,590,0.00,590,0.00,-,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,남서현,계열회사 등기임원,236,0.00,236,0.00,-,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,정수영,계열회사 등기임원,410,0.00,"1,410",0.00,주식매수선택권 행사,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,임우열,계열회사 등기임원,325,0.00,"1,208",0.00,상여,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,박문형,계열회사 등기임원,"6,000",0.01,"6,000",0.01,-,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,김경희,계열회사 등기임원,"2,000",0.00,"1,000",0.00,장내매도,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,장호준,계열회사 등기임원,119,0.00,119,0.00,-,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,정승혜,배우자,"291,517",0.60,"291,517",0.61,-,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,이강석,계열회사 등기임원,125,0.00,257,0.00,상여,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,김민정,계열회사 등기임원,"1,425",0.00,"2,475",0.01,상여,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,Tae Hyuk Chung Han,계열회사 등기임원,525,0.00,0,0.00,임원퇴임,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,유재영,계열회사 등기임원,53,0.00,53,0.00,"상여, 장내매도",2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,박형철,계열회사 등기임원,125,0.00,125,0.00,-,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,최승환,계열회사 등기임원,0,0.00,100,0.00,신규보고,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,김창욱,계열회사 등기임원,160,0.00,0,0.00,장내매도,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,이병욱,계열회사 등기임원,0,0.00,"7,200",0.02,신규보고,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,김형준,계열회사 등기임원,0,0.00,"710,060",1.48,신규보고,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,Song Richard Kyong Chan,계열회사 등기임원,0,0.00,196,0.00,신규보고,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,이상기,친인척,259,0.00,259,0.00,-,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,Charles Goodhue Cleveland,계열회사 등기임원,"58,004",0.12,"58,004",0.12,-,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,Adam Maxwell McGuire,계열회사 등기임원,"58,010",0.12,"58,010",0.12,-,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,Edward James Gill,계열회사 등기임원,"12,759",0.03,"12,759",0.03,-,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,㈜본엔젤스벤처파트너스,계열회사,"942,375",1.95,"942,375",1.97,-,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,송인애,계열회사 등기임원,"132,585",0.27,"132,585",0.28,-,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,강석흔,계열회사 등기임원,"7,500",0.02,"7,500",0.02,-,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,정수환,친인척,300,0.00,600,0.00,장내매수,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,김창한,발행회사 등기임원,"548,455",1.13,"554,055",1.16,상여,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,여은정,발행회사 등기임원,70,0.00,70,0.00,-,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,김정훈,계열회사 등기임원,"843,275",1.74,"843,275",1.76,-,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,류성중,계열회사 등기임원,"90,686",0.19,"90,686",0.19,-,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,조두인,계열회사 등기임원,"32,990",0.07,"30,490",0.06,"주식매수선택권 행사, 장내매도",2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,보통주,계,,"10,181,850",21.05,"10,907,851",22.77,-,2024-12-31,2024,largest_shareholder
20250318001121,Y,00760971,크래프톤,우선주,계,,0,0.00,0,0.00,-,2024-12-31,2024,largest_shareholder
20190401003783,Y,00767460,PI첨단소재,의결권 있는주식,에스케이씨(주),최대주주 본인,"7,938,700",27.03,"7,938,700",27.03,-,2018-12-31,2018,largest_shareholder
20190401003783,Y,00767460,PI첨단소재,의결권 있는주식,코오롱인더스트리(주),최대주주 본인,"7,938,700",27.03,"7,938,700",27.03,-,2018-12-31,2018,largest_shareholder
20190401003783,Y,00767460,PI첨단소재,의결권 있는주식,최신원,최대주주의 임원,"5,500",0.02,0,0.00,장내매도,2018-12-31,2018,largest_shareholder
20190401003783,Y,00767460,PI첨단소재,의결권 있는주식,김태림,투자회사의 임원,"16,090",0.05,"20,590",0.07,장내매수,2018-12-31,2018,largest_shareholder
20190401003783,Y,00767460,PI첨단소재,의결권 있는주식,김화중,투자회사의 임원,"2,705",0.01,"2,705",0.01,-,2018-12-31,2018,largest_shareholder
20190401003783,Y,00767460,PI첨단소재,의결권 있는주식,이완재,최대주주의 임원,"2,000",0.01,"2,000",0.01,-,2018-12-31,2018,largest_shareholder
20190401003783,Y,00767460,PI첨단소재,의결권 있는주식,계,,"15,903,695",54.15,"15,902,695",54.15,-,2018-12-31,2018,largest_shareholder
20190401003783,Y,00767460,PI첨단소재,-,계,,-,-,-,-,-,2018-12-31,2018,largest_shareholder
20200330003343,Y,00767460,PI첨단소재,의결권 있는주식,에스케이씨(주),최대주주 본인,"7,938,700",27.03,"7,938,700",27.03,-,2019-12-31,2019,largest_shareholder
20200330003343,Y,00767460,PI첨단소재,의결권 있는주식,코오롱인더스트리(주),최대주주 본인,"7,938,700",27.03,"7,938,700",27.03,-,2019-12-31,2019,largest_shareholder
20200330003343,Y,00767460,PI첨단소재,의결권 있는주식,이완재,최대주주의 임원,"2,000",0.01,"2,000",0.01,-,2019-12-31,2019,largest_shareholder
20200330003343,Y,00767460,PI첨단소재,의결권 있는주식,계,,"15,879,400",54.07,"15,879,400",54.07,-,2019-12-31,2019,largest_shareholder
20200330003343,Y,00767460,PI첨단소재,-,계,,-,-,-,-,-,2019-12-31,2019,largest_shareholder
20210311000048,Y,00767460,PI첨단소재,보통주,에스케이씨(주),이전 최대주주,"7,938,700",27.03,0,0.00,-,2020-12-31,2020,largest_shareholder
20210311000048,Y,00767460,PI첨단소재,보통주,코오롱인더스트리(주),이전 최대주주,"7,938,700",27.03,0,0.00,-,2020-12-31,2020,largest_shareholder
20210311000048,Y,00767460,PI첨단소재,보통주,(주)코리아피아이홀딩스,최대주주 본인,0,0.00,"15,877,400",54.07,-,2020-12-31,2020,largest_shareholder
20210311000048,Y,00767460,PI첨단소재,보통주,계,,"15,877,400",54.07,"15,877,400",54.07,-,2020-12-31,2020,largest_shareholder
20210311000048,Y,00767460,PI첨단소재,우선주,계,,-,-,-,-,-,2020-12-31,2020,largest_shareholder
20220316000360,Y,00767460,PI첨단소재,보통주,(주)코리아피아이홀딩스,최대주주 본인,"15,877,400",54.07,"15,877,400",54.07,-,2021-12-31,2021,largest_shareholder
20220316000360,Y,00767460,PI첨단소재,보통주,김태림,발행회사 임원,"23,390",0.08,"23,390",0.08,-,2021-12-31,2021,largest_shareholder
20220316000360,Y,00767460,PI첨단소재,보통주,계,,"15,900,790",54.15,"15,900,790",54.15,-,2021-12-31,2021,largest_shareholder
20220316000360,Y,00767460,PI첨단소재,우선주,계,,-,-,-,-,-,2021-12-31,2021,largest_shareholder
20230315000084,Y,00767460,PI첨단소재,보통주,(주)코리아피아이홀딩스,최대주주 본인,"15,877,400",54.07,"15,877,400",54.07,-,2022-12-31,2022,largest_shareholder
20230315000084,Y,00767460,PI첨단소재,보통주,김태림,발행회사 임원,"24,390",0.08,"24,390",0.08,-,2022-12-31,2022,largest_shareholder
20230315000084,Y,00767460,PI첨단소재,보통주,계,,"15,901,790",54.15,"15,901,790",54.15,-,2022-12-31,2022,largest_shareholder
20230315000084,Y,00767460,PI첨단소재,우선주,계,,-,-,-,-,-,2022-12-31,2022,largest_shareholder
20240312000215,Y,00767460,PI첨단소재,보통주,(주)아케마코리아홀딩,최대주주 본인,"15,877,400",54.07,"15,877,400",54.07,-,2023-12-31,2023,largest_shareholder
20240312000215,Y,00767460,PI첨단소재,보통주,송금수,발행회사 임원,"21,254",0.07,"21,254",0.07,-,2023-12-31,2023,largest_shareholder
20240312000215,Y,00767460,PI첨단소재,보통주,계,,"15,898,654",51.14,"15,898,654",51.14,-,2023-12-31,2023,largest_shareholder
20240312000215,Y,00767460,PI첨단소재,우선주,계,,-,-,-,-,-,2023-12-31,2023,largest_shareholder
20250313000132,Y,00767460,PI첨단소재,보통주,(주)아케마코리아홀딩,최대주주 본인,"15,877,400",54.07,"15,877,400",54.07,-,2024-12-31,2024,largest_shareholder
20250313000132,Y,00767460,PI첨단소재,보통주,송금수,발행회사 임원,"32,254",0.11,"32,254",0.11,-,2024-12-31,2024,largest_shareholder
20250313000132,Y,00767460,PI첨단소재,보통주,계,,"15,909,654",54.18,"15,909,654",54.18,-,2024-12-31,2024,largest_shareholder
20250313000132,Y,00767460,PI첨단소재,우선주,계,,-,-,-,-,-,2024-12-31,2024,largest_shareholder
20210514001634,Y,00854997,에스디바이오센서,보통주,조영식,최대주주 본인,"3,641,071",35.10,"32,589,639",34.90,양수도 및 무상증자,2020-12-31,2020,largest_shareholder
20210514001634,Y,00854997,에스디바이오센서,보통주,이노센스 주식회사,관계회사,"865,595",8.30,"7,790,355",8.30,무상증자,2020-12-31,2020,largest_shareholder
20210514001634,Y,00854997,에스디바이오센서,보통주,이랩 주식회사,관계회사,"1,050",0.00,"9,450",0.00,무상증자,2020-12-31,2020,largest_shareholder
20210514001634,Y,00854997,에스디바이오센서,보통주,이효근,등기임원,"500,221",4.80,"4,501,989",4.80,무상증자,2020-12-31,2020,largest_shareholder
20210514001634,Y,00854997,에스디바이오센서,보통주,공병상,등기임원,"39,900",0.40,"359,100",0.40,무상증자,2020-12-31,2020,largest_shareholder
